"sub","task","selfconf","coh","rt","resp","cor","cj","RTconf"
30,"xotask","lowSC","easy",0.752,1,1,6,0.03
30,"xotask","lowSC","easy",0.718,1,1,6,0.218
30,"xotask","lowSC","hard",2.136,1,1,4,2.997
30,"xotask","lowSC","average",0.768,1,1,4,0.743
30,"xotask","lowSC","hard",0.601,-1,1,5,0.219
30,"xotask","lowSC","hard",0.969,1,1,2,0.134
30,"xotask","lowSC","average",1.553,1,1,4,0.269
30,"xotask","lowSC","hard",0.702,1,1,5,0.24
30,"xotask","lowSC","average",1.169,1,0,5,0.546
30,"xotask","lowSC","easy",1.353,1,1,6,0.095
30,"xotask","lowSC","easy",0.685,-1,1,6,0.442
30,"xotask","lowSC","average",0.835,-1,1,5,0.226
30,"xotask","lowSC","easy",2.17,1,0,3,0.331
30,"xotask","lowSC","average",1.002,-1,1,5,0.816
30,"xotask","lowSC","easy",0.851,-1,1,4,4.183
30,"xotask","lowSC","hard",0.969,1,1,6,2.991
30,"xotask","lowSC","average",0.685,-1,1,5,0.276
30,"xotask","lowSC","hard",1.403,-1,1,3,0.251
30,"xotask","lowSC","hard",0.985,1,1,4,0.244
30,"xotask","lowSC","hard",0.77,1,1,4,0.374
30,"xotask","lowSC","easy",0.737,1,1,5,0.228
30,"xotask","lowSC","average",0.936,1,1,4,1.808
30,"xotask","lowSC","average",1.269,1,1,4,0.238
30,"xotask","lowSC","average",1.336,1,0,3,0.825
30,"xotask","lowSC","easy",1.369,-1,1,5,0.17
30,"xotask","lowSC","hard",0.919,-1,1,3,0.153
30,"xotask","lowSC","easy",0.584,-1,1,5,0.214
30,"xotask","lowSC","easy",0.986,1,1,5,0.289
30,"xotask","lowSC","hard",0.651,1,1,5,0.182
30,"xotask","lowSC","average",0.635,1,1,6,0.256
30,"xotask","lowSC","hard",0.668,-1,1,6,0.181
30,"xotask","lowSC","average",0.902,-1,1,5,0.244
30,"xotask","lowSC","average",1.068,-1,1,5,0.01
30,"xotask","lowSC","easy",0.636,1,1,6,0.027
30,"xotask","lowSC","average",2.069,1,1,3,0.353
30,"xotask","lowSC","hard",1.203,1,0,4,0.077
30,"xotask","lowSC","hard",0.985,-1,1,4,0.925
30,"xotask","lowSC","hard",1.052,-1,1,3,1.128
30,"xotask","lowSC","average",0.602,-1,1,4,0.812
30,"xotask","lowSC","average",0.652,1,1,6,0.252
30,"xotask","lowSC","average",1.019,1,1,4,0.211
30,"xotask","lowSC","average",1.469,1,1,4,0.266
30,"xotask","lowSC","hard",1.319,-1,0,3,0.1
30,"xotask","lowSC","hard",0.736,1,1,3,0.269
30,"xotask","lowSC","average",0.736,1,1,5,0.255
30,"xotask","lowSC","hard",0.686,1,1,5,1.637
30,"xotask","lowSC","easy",0.701,1,1,6,0.224
30,"xotask","lowSC","average",0.819,1,1,4,0.113
30,"xotask","lowSC","average",0.918,-1,1,6,0.162
30,"xotask","lowSC","easy",0.753,1,1,6,0.264
30,"dotcolour","highSC","hard",1.404,-1,1,4,0.675
30,"dotcolour","highSC","easy",0.702,1,1,6,0.199
30,"dotcolour","highSC","hard",0.769,-1,0,4,0.218
30,"dotcolour","highSC","easy",1.236,-1,1,6,0.218
30,"dotcolour","highSC","hard",0.935,-1,1,5,0.15
30,"dotcolour","highSC","average",0.819,-1,1,5,0.378
30,"dotcolour","highSC","easy",0.619,1,1,6,0.253
30,"dotcolour","highSC","easy",0.535,-1,1,6,0.088
30,"dotcolour","highSC","hard",0.819,1,0,3,0.414
30,"dotcolour","highSC","average",1.069,1,1,5,0.173
30,"dotcolour","highSC","easy",0.735,1,1,6,0.131
30,"dotcolour","highSC","easy",0.668,-1,1,6,0.237
30,"dotcolour","highSC","easy",0.552,1,1,6,0.169
30,"dotcolour","highSC","easy",0.619,-1,1,6,0.036
30,"dotcolour","highSC","average",0.886,-1,1,5,0.345
30,"dotcolour","highSC","average",0.569,-1,1,5,0.256
30,"dotcolour","highSC","easy",0.603,-1,1,6,0.232
30,"dotcolour","highSC","easy",1.07,1,1,5,0.238
30,"dotcolour","highSC","average",0.734,-1,1,5,0.258
30,"dotcolour","highSC","average",0.586,-1,1,5,0.187
30,"dotcolour","highSC","easy",0.568,-1,1,6,0.232
30,"dotcolour","highSC","hard",0.802,1,1,4,1.448
30,"dotcolour","highSC","easy",0.551,-1,1,5,0.146
30,"dotcolour","highSC","easy",0.636,1,1,6,0.093
30,"dotcolour","highSC","average",0.868,-1,0,4,0.274
30,"dotcolour","highSC","average",0.801,1,1,4,0.242
30,"dotcolour","highSC","easy",0.552,-1,1,5,0.285
30,"dotcolour","highSC","average",0.634,1,1,5,1.01
30,"dotcolour","highSC","easy",0.736,1,1,6,0.182
30,"dotcolour","highSC","average",1.086,1,0,4,0.222
30,"dotcolour","highSC","hard",0.885,-1,1,3,0.236
30,"dotcolour","highSC","easy",0.486,-1,1,6,0.058
30,"dotcolour","highSC","average",1.386,-1,1,4,0.346
30,"dotcolour","highSC","easy",0.803,1,1,6,0.263
30,"dotcolour","highSC","average",0.701,1,1,6,0.203
30,"dotcolour","highSC","average",0.535,-1,1,5,0.296
30,"dotcolour","highSC","hard",1.168,1,0,5,0.152
30,"dotcolour","highSC","hard",0.685,1,0,4,0.129
30,"dotcolour","highSC","hard",0.669,1,0,6,0.188
30,"dotcolour","highSC","hard",1.619,-1,1,3,0.206
30,"dotcolour","highSC","hard",1.286,1,1,5,0.348
30,"dotcolour","highSC","easy",1.22,-1,1,6,0.247
30,"dotcolour","highSC","easy",0.619,1,1,6,0.239
30,"dotcolour","highSC","hard",0.685,-1,0,2,0.628
30,"dotcolour","highSC","average",1.018,1,1,6,0.237
30,"dotcolour","highSC","average",0.718,1,1,6,0.353
30,"dotcolour","highSC","average",0.786,1,1,6,0.254
30,"dotcolour","highSC","hard",0.718,-1,0,2,0.465
30,"dotcolour","highSC","easy",0.602,1,1,6,0.257
30,"dotcolour","highSC","hard",0.735,1,1,4,0.26
30,"dotcolour","highSC","easy",0.652,1,1,5,0.202
30,"dotcolour","highSC","easy",1.302,-1,1,6,0.296
30,"dotcolour","highSC","hard",1.002,1,1,5,0.126
30,"dotcolour","highSC","average",0.736,-1,1,5,0.311
30,"dotcolour","highSC","average",0.619,1,1,5,0.253
30,"dotcolour","highSC","average",0.802,1,1,6,0.317
30,"dotcolour","highSC","easy",0.535,1,1,6,0.277
30,"dotcolour","highSC","hard",0.953,1,1,5,0.991
30,"dotcolour","highSC","hard",0.936,1,1,5,0.347
30,"dotcolour","highSC","average",0.902,1,1,6,2.163
30,"dotcolour","highSC","hard",2.103,1,1,5,0.32
30,"dotcolour","highSC","hard",1.903,1,0,5,0.977
30,"dotcolour","highSC","average",1.602,-1,1,5,0.275
30,"dotcolour","highSC","average",0.802,-1,1,5,0.29
30,"dotcolour","highSC","hard",0.703,1,1,5,0.133
30,"dotcolour","highSC","easy",0.568,-1,1,6,0.084
30,"dotcolour","highSC","average",0.886,1,1,5,0.248
30,"dotcolour","highSC","hard",0.936,1,0,5,0.194
30,"dotcolour","highSC","average",0.586,-1,1,5,0.414
30,"dotcolour","highSC","hard",0.568,-1,1,2,0.257
30,"dotcolour","highSC","hard",0.702,-1,1,4,0.149
30,"dotcolour","highSC","hard",0.702,1,1,5,0.222
30,"dotcolour","highSC","average",1.236,-1,1,5,0.265
30,"dotcolour","highSC","average",0.701,1,1,5,0.509
30,"dotcolour","highSC","average",0.803,1,1,6,0.227
30,"dotcolour","highSC","easy",0.551,-1,1,6,0.206
30,"dotcolour","highSC","easy",0.669,-1,1,5,0.279
30,"dotcolour","highSC","hard",0.952,1,0,5,0.624
30,"dotcolour","highSC","average",0.736,1,1,6,0.307
30,"dotcolour","highSC","average",0.652,1,1,6,0.232
30,"dotcolour","highSC","hard",0.702,1,1,5,0.157
30,"dotcolour","highSC","easy",0.685,1,1,6,0.214
30,"dotcolour","highSC","average",1.135,-1,1,5,0.698
30,"dotcolour","highSC","easy",1.485,1,1,6,0.22
30,"dotcolour","highSC","average",0.735,1,1,5,0.272
30,"dotcolour","highSC","average",0.752,-1,1,5,0.225
30,"dotcolour","highSC","average",0.935,1,1,5,0.766
30,"dotcolour","highSC","average",1.986,-1,1,4,0.168
30,"dotcolour","highSC","easy",0.718,1,1,6,0.207
30,"dotcolour","highSC","hard",1.403,-1,1,3,0.473
30,"dotcolour","highSC","easy",0.652,-1,1,5,0.182
30,"dotcolour","highSC","average",0.719,1,1,6,0.237
30,"dotcolour","highSC","average",1.386,1,1,5,0.006
30,"dotcolour","highSC","easy",0.936,-1,1,6,0.299
30,"dotcolour","highSC","average",0.819,1,1,6,0.248
30,"dotcolour","highSC","hard",0.885,1,0,4,0.357
30,"dotcolour","highSC","hard",0.768,1,1,4,0.674
30,"dotcolour","highSC","easy",0.953,-1,1,6,0.251
30,"dotcolour","highSC","hard",0.719,1,1,5,0.255
30,"dotcolour","highSC","hard",0.986,1,0,4,0.824
30,"dotcolour","highSC","hard",0.802,1,1,4,0.481
30,"dotcolour","highSC","hard",0.686,1,0,3,0.332
30,"dotcolour","highSC","easy",0.651,-1,1,6,0.239
30,"dotcolour","highSC","hard",1.637,-1,1,4,0.238
30,"dotcolour","highSC","easy",0.634,-1,1,6,0.246
30,"dotcolour","highSC","easy",0.552,-1,1,6,0.209
30,"dotcolour","highSC","hard",0.885,1,0,4,0.288
30,"dotcolour","highSC","easy",0.735,1,1,6,0.017
30,"dotcolour","highSC","average",0.852,-1,1,5,0.345
30,"dotcolour","highSC","easy",0.601,1,1,6,0.222
30,"dotcolour","highSC","easy",0.751,1,1,6,0.289
30,"dotcolour","highSC","hard",1.003,1,1,5,1.8
30,"dotcolour","highSC","average",0.902,-1,1,5,0.373
30,"dotcolour","highSC","average",0.802,1,1,5,0.656
30,"dotcolour","highSC","easy",1.387,-1,1,6,0.584
30,"dotcolour","highSC","hard",0.852,1,1,4,0.424
30,"dotcolour","highSC","average",1.103,-1,1,4,0.294
30,"dotcolour","highSC","average",0.468,-1,1,4,0.274
30,"dotcolour","highSC","hard",0.818,1,0,4,0.305
30,"dotcolour","highSC","easy",0.568,-1,1,6,0.217
30,"dotcolour","highSC","easy",0.634,1,1,6,0.225
30,"dotcolour","highSC","hard",0.87,1,1,5,0.416
30,"dotcolour","highSC","average",0.719,-1,1,5,0.253
30,"dotcolour","highSC","average",1.721,-1,1,4,1.175
30,"dotcolour","highSC","hard",1.32,1,0,4,0.237
30,"dotcolour","highSC","average",0.436,-1,1,5,0.301
30,"dotcolour","highSC","average",0.719,-1,1,5,0.574
30,"dotcolour","highSC","easy",0.568,1,1,6,0.411
30,"dotcolour","highSC","hard",0.919,1,1,5,0.288
30,"dotcolour","highSC","hard",0.935,-1,1,5,0.538
30,"dotcolour","highSC","hard",1.019,-1,0,4,0.198
30,"dotcolour","highSC","easy",0.584,-1,1,6,0.257
30,"dotcolour","highSC","easy",0.752,1,1,6,0.323
30,"dotcolour","highSC","hard",1.119,1,0,3,0.244
30,"dotcolour","highSC","easy",0.835,1,1,6,0.195
30,"dotcolour","highSC","average",0.652,1,1,5,0.076
30,"dotcolour","highSC","easy",0.719,1,1,6,0.215
30,"dotcolour","highSC","hard",0.835,-1,0,3,0.231
30,"dotcolour","highSC","easy",0.535,-1,1,5,0.259
30,"dotcolour","highSC","easy",0.602,1,1,6,0.219
30,"dotcolour","highSC","hard",1.018,1,1,4,0.388
30,"dotcolour","highSC","average",0.768,1,1,4,0.272
30,"dotcolour","highSC","hard",0.602,1,0,3,0.248
30,"dotcolour","highSC","hard",0.484,-1,0,2,0.325
30,"dotcolour","highSC","average",0.685,-1,1,5,0.253
30,"dotcolour","highSC","hard",0.685,1,1,6,0.274
30,"dotcolour","highSC","easy",2.437,1,1,1,0.735
30,"dotcolour","highSC","easy",1.336,-1,1,4,0.229
30,"dotcolour","highSC","hard",0.835,1,1,4,0.021
30,"dotcolour","highSC","average",0.751,1,1,5,0.321
30,"dotcolour","highSC","hard",0.734,-1,1,4,0.369
30,"dotcolour","highSC","average",0.536,-1,1,5,0.248
30,"dotcolour","highSC","average",0.568,1,1,5,0.241
30,"dotcolour","highSC","hard",1.069,-1,0,3,0.311
30,"dotcolour","highSC","hard",0.851,1,1,4,0.26
30,"dotcolour","highSC","easy",0.568,1,1,5,0.253
30,"dotcolour","highSC","hard",0.652,1,0,5,0.644
30,"dotcolour","highSC","average",0.919,-1,1,5,0.207
30,"dotcolour","highSC","average",0.719,1,1,5,0.005
30,"dotcolour","highSC","hard",0.819,-1,1,4,0.143
30,"dotcolour","highSC","hard",0.902,1,0,4,0.192
30,"dotcolour","highSC","easy",0.935,1,0,1,0.317
30,"dotcolour","highSC","hard",1.069,1,1,4,0.32
30,"dotcolour","highSC","easy",0.536,-1,1,6,0.265
30,"dotcolour","highSC","average",0.836,-1,1,6,0.23
30,"dotcolour","highSC","hard",0.819,1,0,5,0.071
30,"dotcolour","highSC","average",0.752,1,1,6,7.072
30,"dotcolour","highSC","easy",1.169,1,1,5,0.458
30,"dotcolour","highSC","hard",0.703,1,1,5,0.262
30,"dotcolour","highSC","hard",0.585,1,1,5,0.271
30,"dotcolour","highSC","hard",0.652,1,1,3,0.277
30,"dotcolour","highSC","easy",0.519,-1,1,6,0.24
30,"dotcolour","highSC","hard",0.635,1,0,5,0.232
30,"dotcolour","highSC","easy",0.636,1,1,6,0.32
30,"dotcolour","highSC","average",0.635,1,1,6,0.244
30,"dotcolour","highSC","hard",0.802,1,0,3,0.325
30,"dotcolour","highSC","easy",0.585,1,1,5,0.379
30,"dotcolour","highSC","easy",1.887,-1,1,5,0.074
30,"dotcolour","highSC","easy",0.519,1,1,4,1.165
30,"dotcolour","highSC","easy",1.269,-1,1,5,0.661
30,"dotcolour","highSC","average",0.769,1,1,6,0.23
30,"dotcolour","highSC","average",0.884,-1,1,5,0.212
30,"dotcolour","highSC","average",0.819,-1,1,4,0.181
30,"dotcolour","highSC","easy",0.518,-1,1,5,0.132
30,"dotcolour","highSC","average",0.735,1,1,5,0.22
30,"dotcolour","highSC","hard",0.885,1,1,3,0.314
30,"dotcolour","highSC","easy",0.568,1,1,5,0.241
30,"dotcolour","highSC","easy",1.019,-1,1,5,0.809
30,"dotcolour","highSC","hard",1.47,1,0,4,0.215
30,"dotcolour","highSC","average",0.669,1,1,5,0.318
30,"dotcolour","highSC","average",0.668,-1,1,5,0.225
30,"dotcolour","highSC","average",0.602,1,1,4,0.827
30,"dotcolour","highSC","hard",0.684,1,1,4,0.457
30,"dotcolour","highSC","easy",0.685,-1,1,6,0.261
30,"dotcolour","highSC","average",0.635,1,1,6,0.252
30,"dotcolour","highSC","easy",0.501,1,1,6,0.233
30,"dotcolour","highSC","hard",1.086,1,1,4,0.239
30,"dotcolour","highSC","easy",0.619,1,1,5,0.295
30,"dotcolour","highSC","average",1.251,-1,1,5,0.947
30,"dotcolour","highSC","hard",0.585,1,0,4,0.992
30,"dotcolour","highSC","easy",0.568,-1,1,6,0.235
30,"dotcolour","highSC","average",0.568,1,1,5,0.022
30,"dotcolour","highSC","easy",0.568,1,1,6,0.345
30,"dotcolour","highSC","average",0.819,-1,1,6,0.453
30,"dotcolour","highSC","hard",0.853,1,0,4,0.331
30,"dotcolour","highSC","hard",1.253,1,0,3,0.181
30,"dotcolour","highSC","easy",0.601,-1,1,5,0.929
30,"dotcolour","highSC","average",0.685,1,1,3,1.179
30,"dotcolour","highSC","easy",0.518,-1,1,6,0.337
30,"dotcolour","highSC","hard",1.203,1,1,4,0.333
30,"dotcolour","highSC","average",0.919,-1,1,5,1.061
30,"dotcolour","highSC","average",0.635,-1,1,5,0.235
30,"dotcolour","highSC","easy",0.736,1,1,5,0.351
30,"dotcolour","highSC","average",0.535,-1,1,5,0.246
30,"dotcolour","highSC","easy",0.703,1,1,4,1.275
30,"dotcolour","highSC","hard",0.752,1,0,3,0.451
30,"dotnumber","mediumSC","average",0.736,1,1,4,0.287
30,"dotnumber","mediumSC","easy",0.601,1,1,5,0.263
30,"dotnumber","mediumSC","hard",0.568,-1,1,5,0.273
30,"dotnumber","mediumSC","easy",0.618,-1,1,6,0.217
30,"dotnumber","mediumSC","average",0.835,1,1,4,0.234
30,"dotnumber","mediumSC","easy",0.868,-1,1,6,0.248
30,"dotnumber","mediumSC","average",0.652,1,1,5,0.239
30,"dotnumber","mediumSC","hard",0.785,-1,1,5,0.29
30,"dotnumber","mediumSC","average",1.202,-1,0,5,0.689
30,"dotnumber","mediumSC","average",0.652,-1,1,5,0.294
30,"dotnumber","mediumSC","hard",0.769,1,1,4,0.118
30,"dotnumber","mediumSC","easy",0.735,1,1,5,0.112
30,"dotnumber","mediumSC","hard",0.902,-1,1,4,0.163
30,"dotnumber","mediumSC","easy",0.669,1,1,6,0.253
30,"dotnumber","mediumSC","easy",0.651,1,1,6,0.82
30,"dotnumber","mediumSC","hard",0.718,1,0,4,0.305
30,"dotnumber","mediumSC","easy",0.735,-1,1,4,0.05
30,"dotnumber","mediumSC","hard",0.836,1,1,4,0.266
30,"dotnumber","mediumSC","easy",1.67,-1,1,6,0.278
30,"dotnumber","mediumSC","easy",0.618,-1,1,6,0.254
30,"dotnumber","mediumSC","easy",0.652,-1,1,6,0.229
30,"dotnumber","mediumSC","average",0.752,-1,1,4,0.265
30,"dotnumber","mediumSC","average",0.736,1,1,5,0.364
30,"dotnumber","mediumSC","average",0.885,1,1,4,0.277
30,"dotnumber","mediumSC","easy",0.852,1,1,5,0.227
30,"dotnumber","mediumSC","easy",0.735,1,1,4,0.328
30,"dotnumber","mediumSC","average",0.835,-1,1,4,0.229
30,"dotnumber","mediumSC","hard",0.919,-1,0,4,0.93
30,"dotnumber","mediumSC","average",0.902,-1,1,4,0.979
30,"dotnumber","mediumSC","hard",0.652,-1,0,3,0.317
30,"dotnumber","mediumSC","easy",0.518,-1,1,4,0.215
30,"dotnumber","mediumSC","average",0.535,-1,1,6,0.228
30,"dotnumber","mediumSC","hard",0.835,1,0,4,0.084
30,"dotnumber","mediumSC","average",0.752,1,1,5,0.19
30,"dotnumber","mediumSC","average",0.653,-1,1,4,0.232
30,"dotnumber","mediumSC","easy",0.669,1,1,5,0.079
30,"dotnumber","mediumSC","hard",0.686,-1,1,6,0.268
30,"dotnumber","mediumSC","hard",0.802,1,0,4,0.396
30,"dotnumber","mediumSC","easy",0.736,1,1,4,0.234
30,"dotnumber","mediumSC","easy",1.401,-1,1,4,0.195
30,"dotnumber","mediumSC","easy",1.302,1,0,2,0.194
30,"dotnumber","mediumSC","hard",0.902,-1,0,4,0.289
30,"dotnumber","mediumSC","average",0.835,1,1,3,0.623
30,"dotnumber","mediumSC","hard",1.152,-1,0,4,0.435
30,"dotnumber","mediumSC","average",0.769,1,1,4,1.293
30,"dotnumber","mediumSC","hard",1.286,-1,0,3,0.208
30,"dotnumber","mediumSC","average",1.052,-1,1,3,0.264
30,"dotnumber","mediumSC","hard",0.736,1,0,4,0.187
30,"dotnumber","mediumSC","easy",0.752,-1,1,6,0.305
30,"dotnumber","mediumSC","hard",0.97,1,1,2,0.505
30,"dotnumber","mediumSC","easy",0.668,1,1,3,0.309
30,"dotnumber","mediumSC","hard",0.785,-1,1,2,0.164
30,"dotnumber","mediumSC","hard",0.853,-1,1,3,0.471
30,"dotnumber","mediumSC","easy",0.852,1,1,3,0.221
30,"dotnumber","mediumSC","average",0.585,-1,1,4,0.248
30,"dotnumber","mediumSC","average",0.618,-1,1,4,0.96
30,"dotnumber","mediumSC","hard",1.652,1,0,3,0.257
30,"dotnumber","mediumSC","hard",1.019,-1,0,3,0.217
30,"dotnumber","mediumSC","average",1.102,-1,0,4,0.959
30,"dotnumber","mediumSC","average",0.585,-1,1,3,0.38
30,"dotnumber","mediumSC","hard",0.934,1,0,2,0.291
30,"dotnumber","mediumSC","hard",0.869,-1,0,4,0.879
30,"dotnumber","mediumSC","hard",0.918,1,1,2,0.338
30,"dotnumber","mediumSC","average",0.719,-1,1,3,0.275
30,"dotnumber","mediumSC","average",0.818,1,1,2,0.706
30,"dotnumber","mediumSC","hard",0.651,-1,0,3,0.487
30,"dotnumber","mediumSC","average",0.568,-1,0,5,0.055
30,"dotnumber","mediumSC","easy",0.819,1,1,4,0.224
30,"dotnumber","mediumSC","easy",0.668,-1,1,6,0.263
30,"dotnumber","mediumSC","easy",0.801,1,1,6,0.28
30,"dotnumber","mediumSC","easy",0.769,-1,1,4,0.874
30,"dotnumber","mediumSC","average",0.785,1,0,3,0.194
30,"dotnumber","mediumSC","hard",2.103,1,0,3,2.001
30,"dotnumber","mediumSC","hard",0.785,-1,0,3,0.314
30,"dotnumber","mediumSC","average",0.519,-1,1,5,0.213
30,"dotnumber","mediumSC","hard",0.735,1,1,3,0.154
30,"dotnumber","mediumSC","hard",0.718,-1,0,4,0.243
30,"dotnumber","mediumSC","hard",0.668,1,1,3,0.666
30,"dotnumber","mediumSC","easy",0.719,-1,1,4,0.205
30,"dotnumber","mediumSC","hard",0.919,1,0,4,0.875
30,"dotnumber","mediumSC","average",0.652,-1,1,5,0.216
30,"dotnumber","mediumSC","average",1.52,1,0,4,0.237
30,"dotnumber","mediumSC","average",0.619,-1,1,4,0.294
30,"dotnumber","mediumSC","easy",0.701,1,1,5,0.313
30,"dotnumber","mediumSC","average",0.786,-1,1,5,0.185
30,"dotnumber","mediumSC","hard",0.519,-1,0,3,0.264
30,"dotnumber","mediumSC","easy",0.719,-1,1,5,0.829
30,"dotnumber","mediumSC","easy",0.851,-1,1,4,0.772
30,"dotnumber","mediumSC","hard",0.835,1,0,2,0.206
30,"dotnumber","mediumSC","hard",0.801,1,1,4,0.337
30,"dotnumber","mediumSC","hard",0.87,1,0,5,0.22
30,"dotnumber","mediumSC","average",0.702,-1,0,5,0.274
30,"dotnumber","mediumSC","average",0.651,1,1,4,1.352
30,"dotnumber","mediumSC","hard",1.052,-1,1,6,0.353
30,"dotnumber","mediumSC","easy",1.253,1,0,3,0.46
30,"dotnumber","mediumSC","average",1.336,1,1,4,0.318
30,"dotnumber","mediumSC","easy",0.735,1,1,4,0.927
30,"dotnumber","mediumSC","hard",2.838,1,0,2,0.353
30,"dotnumber","mediumSC","easy",0.601,-1,1,6,0.502
30,"dotnumber","mediumSC","average",0.969,1,1,5,0.246
30,"dotnumber","mediumSC","hard",1.486,1,0,4,0.347
30,"dotnumber","mediumSC","hard",0.853,1,1,4,0.246
30,"dotnumber","mediumSC","average",0.718,1,1,4,0.075
30,"dotnumber","mediumSC","easy",0.702,1,1,5,0.216
30,"dotnumber","mediumSC","hard",0.702,1,0,3,0.254
30,"dotnumber","mediumSC","average",0.653,-1,1,5,0.213
30,"dotnumber","mediumSC","hard",0.702,-1,0,2,0.284
30,"dotnumber","mediumSC","hard",0.769,1,0,2,0.317
30,"dotnumber","mediumSC","easy",0.752,1,1,4,0.813
30,"dotnumber","mediumSC","average",0.669,1,1,3,0.221
30,"dotnumber","mediumSC","easy",0.735,1,1,5,0.097
30,"dotnumber","mediumSC","hard",0.652,1,1,3,0.335
30,"dotnumber","mediumSC","easy",0.702,1,0,3,0.241
30,"dotnumber","mediumSC","easy",0.585,-1,1,5,0.267
30,"dotnumber","mediumSC","hard",0.752,1,0,5,0.173
30,"dotnumber","mediumSC","hard",0.818,-1,1,5,0.241
30,"dotnumber","mediumSC","hard",0.586,1,1,4,0.443
30,"dotnumber","mediumSC","easy",0.702,1,1,5,3.528
30,"dotnumber","mediumSC","hard",1.002,-1,0,4,0.46
30,"dotnumber","mediumSC","average",0.635,1,1,5,0.266
30,"dotnumber","mediumSC","easy",0.702,-1,1,4,0.543
30,"dotnumber","mediumSC","average",0.736,-1,1,3,0.262
30,"dotnumber","mediumSC","average",0.618,-1,1,3,1.343
30,"dotnumber","mediumSC","average",0.618,1,1,4,0.171
30,"dotnumber","mediumSC","easy",0.701,1,1,3,0.307
30,"dotnumber","mediumSC","easy",0.702,1,1,5,0.534
30,"dotnumber","mediumSC","average",0.801,1,1,5,0.524
30,"dotnumber","mediumSC","average",1.002,-1,1,5,0.28
30,"dotnumber","mediumSC","easy",1.186,1,1,6,0.233
30,"dotnumber","mediumSC","easy",0.685,-1,1,5,0.239
30,"dotnumber","mediumSC","hard",1.219,-1,1,4,0.24
30,"dotnumber","mediumSC","easy",0.802,-1,1,5,0.065
30,"dotnumber","mediumSC","average",0.719,1,1,5,0.077
30,"dotnumber","mediumSC","average",1.52,-1,1,4,0.232
30,"dotnumber","mediumSC","easy",0.585,-1,1,5,0.338
30,"dotnumber","mediumSC","average",0.702,-1,1,4,1.475
30,"dotnumber","mediumSC","average",1.053,1,1,4,0.36
30,"dotnumber","mediumSC","easy",1.019,-1,1,5,0.284
30,"dotnumber","mediumSC","average",0.919,1,1,4,0.279
30,"dotnumber","mediumSC","hard",0.934,-1,0,4,0.337
30,"dotnumber","mediumSC","easy",1.536,1,1,2,0.304
30,"dotnumber","mediumSC","easy",0.819,-1,0,2,0.063
30,"dotnumber","mediumSC","easy",0.869,1,1,3,0.261
30,"dotnumber","mediumSC","average",0.969,-1,1,4,0.287
30,"dotnumber","mediumSC","hard",1.836,-1,0,3,1.744
30,"dotnumber","mediumSC","easy",0.569,-1,1,5,0.254
30,"dotnumber","mediumSC","hard",0.685,-1,0,4,0.276
30,"dotnumber","mediumSC","hard",2.002,1,1,3,1.298
30,"dotnumber","mediumSC","average",0.518,-1,1,5,0.052
30,"dotnumber","mediumSC","easy",0.636,1,1,5,0.212
30,"dotnumber","mediumSC","hard",0.802,-1,1,4,0.311
30,"dotnumber","mediumSC","easy",0.601,1,1,5,0.318
30,"dotnumber","mediumSC","average",1.485,1,0,3,0.272
30,"dotnumber","mediumSC","easy",0.519,-1,1,5,0.668
30,"dotnumber","mediumSC","hard",0.802,1,0,3,0.251
30,"dotnumber","mediumSC","average",0.651,1,1,5,0.322
30,"dotnumber","mediumSC","average",0.686,1,1,6,0.261
30,"dotnumber","mediumSC","easy",1.352,1,1,5,0.287
30,"dotnumber","mediumSC","easy",0.885,1,1,4,0.651
30,"dotnumber","mediumSC","hard",1.001,-1,0,4,1.588
30,"dotnumber","mediumSC","average",0.802,-1,0,3,0.35
30,"dotnumber","mediumSC","hard",0.835,-1,1,3,0.265
30,"dotnumber","mediumSC","hard",1.436,1,1,2,0.511
30,"dotnumber","mediumSC","hard",1.603,-1,0,4,0.341
30,"dotnumber","mediumSC","average",0.818,1,0,4,1.186
30,"dotnumber","mediumSC","hard",1.102,1,1,2,0.128
30,"dotnumber","mediumSC","hard",0.819,-1,0,5,0.357
30,"dotnumber","mediumSC","average",0.718,1,1,6,0.245
30,"dotnumber","mediumSC","average",0.818,1,1,4,0.502
30,"dotnumber","mediumSC","average",1.069,-1,1,5,0.21
30,"dotnumber","mediumSC","easy",0.518,-1,1,6,0.176
30,"dotnumber","mediumSC","average",0.835,1,1,4,0.019
30,"dotnumber","mediumSC","hard",0.684,-1,1,5,0.114
30,"dotnumber","mediumSC","hard",1.118,1,0,3,0.476
30,"dotnumber","mediumSC","easy",0.636,-1,1,5,0.266
30,"dotnumber","mediumSC","easy",0.936,1,1,5,0.981
30,"dotnumber","mediumSC","average",0.585,-1,1,5,0.977
30,"dotnumber","mediumSC","easy",0.702,1,1,6,0.489
30,"dotnumber","mediumSC","easy",0.602,1,1,6,0.264
30,"dotnumber","mediumSC","average",1.22,-1,1,5,0.264
30,"dotnumber","mediumSC","average",0.651,-1,1,4,0.063
30,"dotnumber","mediumSC","average",0.852,-1,1,5,0.806
30,"dotnumber","mediumSC","average",0.734,-1,1,4,0.355
30,"dotnumber","mediumSC","hard",0.735,-1,1,4,0.466
30,"dotnumber","mediumSC","hard",0.685,-1,1,5,0.255
30,"dotnumber","mediumSC","easy",0.619,1,1,5,0.055
30,"dotnumber","mediumSC","average",0.502,-1,1,6,0.396
