"sub","task","traindiffcond","coh","rt","resp","cor","cj","RTconf"
45,"dotnumber","hard","hard",0.718,-1,1,5,0.224
45,"dotnumber","hard","easy",0.635,1,1,6,0.202
45,"dotnumber","hard","average",0.836,-1,1,5,0.236
45,"dotnumber","hard","average",0.601,-1,1,5,0.325
45,"dotnumber","hard","average",0.802,1,1,5,0.788
45,"dotnumber","hard","hard",0.668,-1,1,4,0.165
45,"dotnumber","hard","average",0.568,-1,1,4,0.435
45,"dotnumber","hard","easy",0.502,1,1,5,0.265
45,"dotnumber","hard","hard",0.585,-1,1,5,0.21
45,"dotnumber","hard","easy",1.452,1,1,5,0.059
45,"dotnumber","hard","average",0.552,-1,1,4,0.287
45,"dotnumber","hard","easy",1.152,1,1,5,0.224
45,"dotnumber","hard","hard",0.851,-1,0,4,0.224
45,"dotnumber","hard","hard",0.802,-1,1,4,0.227
45,"dotnumber","hard","hard",1.618,1,0,4,0.244
45,"dotnumber","hard","hard",1.335,-1,0,4,0.272
45,"dotnumber","hard","hard",0.936,1,1,4,0.315
45,"dotnumber","hard","easy",0.568,-1,1,4,0.531
45,"dotnumber","hard","hard",0.835,1,0,4,0.568
45,"dotnumber","hard","easy",0.701,1,1,6,0.048
45,"dotnumber","hard","easy",0.552,-1,1,5,0.228
45,"dotnumber","hard","easy",0.651,-1,1,5,0.275
45,"dotnumber","hard","easy",0.535,-1,1,5,0.223
45,"dotnumber","hard","easy",0.552,-1,1,6,0.331
45,"dotnumber","hard","easy",0.786,-1,1,4,0.346
45,"dotnumber","hard","hard",0.718,1,1,4,0.219
45,"dotnumber","hard","hard",0.636,1,1,4,0.277
45,"dotnumber","hard","average",0.769,-1,0,4,0.086
45,"dotnumber","hard","hard",0.752,1,0,5,1.009
45,"dotnumber","hard","hard",0.952,1,1,4,0.301
45,"dotnumber","hard","easy",0.537,-1,1,5,0.231
45,"dotnumber","hard","average",0.802,-1,1,4,0.265
45,"dotnumber","hard","average",0.685,1,1,4,0.287
45,"dotnumber","hard","hard",0.768,-1,0,4,0.272
45,"dotnumber","hard","easy",0.584,1,1,5,0.217
45,"dotnumber","hard","hard",0.618,-1,1,4,0.355
45,"dotnumber","hard","hard",0.685,1,0,4,0.293
45,"dotnumber","hard","easy",0.618,-1,1,4,0.38
45,"dotnumber","hard","average",0.819,1,1,4,0.264
45,"dotnumber","hard","hard",0.985,1,1,4,0.386
45,"dotnumber","hard","hard",0.919,-1,0,3,0.345
45,"dotnumber","hard","average",0.885,-1,1,5,0.275
45,"dotnumber","hard","easy",0.602,1,1,5,0.364
45,"dotnumber","hard","easy",0.952,1,1,4,0.451
45,"dotnumber","hard","hard",0.585,1,0,5,0.261
45,"dotnumber","hard","average",0.568,1,1,4,0.271
45,"dotnumber","hard","average",0.768,-1,1,5,0.081
45,"dotnumber","hard","hard",0.685,1,1,5,0.286
45,"dotnumber","hard","hard",0.734,-1,1,4,0.241
45,"dotnumber","hard","easy",0.551,1,1,5,0.236
45,"dotnumber","hard","hard",0.718,1,1,5,0.21
45,"dotnumber","hard","average",0.668,-1,1,4,0.235
45,"dotnumber","hard","average",0.651,1,1,6,0.242
45,"dotnumber","hard","hard",0.669,1,1,5,0.202
45,"dotnumber","hard","average",0.585,1,1,5,0.294
45,"dotnumber","hard","hard",0.634,-1,1,4,0.252
45,"dotnumber","hard","easy",0.55,1,1,5,0.216
45,"dotnumber","hard","hard",1.502,-1,1,4,0.286
45,"dotnumber","hard","easy",0.635,1,1,4,0.26
45,"dotnumber","hard","easy",0.551,-1,1,5,1.056
45,"dotnumber","hard","average",0.735,-1,1,4,0.275
45,"dotnumber","hard","hard",0.719,1,0,4,0.407
45,"dotnumber","hard","hard",0.818,-1,1,4,0.29
45,"dotnumber","hard","easy",0.685,1,1,6,0.278
45,"dotnumber","hard","average",0.751,1,0,5,0.072
45,"dotnumber","hard","average",0.635,1,1,4,0.168
45,"dotnumber","hard","average",0.701,-1,1,4,0.001
45,"dotnumber","hard","easy",0.634,-1,1,6,0.243
45,"dotnumber","hard","average",1.202,-1,1,5,0.245
45,"dotnumber","hard","easy",0.752,1,1,5,0.232
45,"dotnumber","hard","easy",0.652,-1,1,5,0.224
45,"dotnumber","hard","easy",0.534,1,1,5,0.398
45,"dotnumber","hard","average",0.634,1,1,4,0.336
45,"dotnumber","hard","hard",0.551,-1,1,4,0.216
45,"dotnumber","hard","average",0.618,-1,1,4,0.338
45,"dotnumber","hard","average",0.685,1,1,5,0.181
45,"dotnumber","hard","hard",0.669,1,0,5,0.223
45,"dotnumber","hard","easy",0.535,1,1,6,0.284
45,"dotnumber","hard","easy",0.501,1,1,5,0.488
45,"dotnumber","hard","hard",0.702,1,1,5,0.228
45,"dotnumber","hard","average",0.568,1,1,5,0.256
45,"dotnumber","hard","hard",0.669,-1,0,4,0.247
45,"dotnumber","hard","average",0.652,1,1,5,0.271
45,"dotnumber","hard","average",1.186,-1,1,4,0.272
45,"dotnumber","hard","easy",0.651,-1,1,4,0.374
45,"dotnumber","hard","hard",0.935,1,1,4,0.013
45,"dotnumber","hard","average",0.735,-1,1,4,0.251
45,"dotnumber","hard","easy",0.667,-1,1,4,0.242
45,"dotnumber","hard","easy",0.668,-1,1,4,0.377
45,"dotnumber","hard","average",1.202,1,0,4,0.421
45,"dotnumber","hard","hard",0.634,-1,1,4,0.006
45,"dotnumber","hard","average",0.835,1,1,4,0.049
45,"dotnumber","hard","easy",0.651,1,1,4,0.288
46,"dotcolour","average","average",1.903,1,1,6,4.24
46,"dotcolour","average","hard",1.485,-1,1,6,1.521
46,"dotcolour","average","hard",1.937,1,0,5,2.767
46,"dotcolour","average","easy",1.652,1,1,6,4.326
46,"dotcolour","average","average",1.203,1,1,6,2.015
46,"dotcolour","average","easy",1.52,-1,1,6,0.73
46,"dotcolour","average","hard",1.685,-1,1,5,1.619
46,"dotcolour","average","easy",1.336,1,1,6,1.605
46,"dotcolour","average","easy",1.018,-1,1,6,0.309
46,"dotcolour","average","easy",2.37,1,1,5,0.579
46,"dotcolour","average","hard",2.137,-1,1,4,0.928
46,"dotcolour","average","average",1.819,1,1,4,0.459
46,"dotcolour","average","easy",1.252,-1,1,6,0.337
46,"dotcolour","average","average",2.121,-1,1,5,0.328
46,"dotcolour","average","average",1.019,-1,1,6,0.7
46,"dotcolour","average","hard",2.82,-1,0,4,1.431
46,"dotcolour","average","hard",2.237,1,0,5,0.909
46,"dotcolour","average","average",1.136,-1,1,5,0.948
46,"dotcolour","average","easy",1.068,1,1,6,0.333
46,"dotcolour","average","hard",1.419,-1,0,4,0.689
46,"dotcolour","average","easy",0.885,-1,1,6,0.3
46,"dotcolour","average","average",8.025,1,0,4,0.866
46,"dotcolour","average","hard",1.236,-1,0,3,2.424
46,"dotcolour","average","hard",1.786,1,1,4,1.207
46,"dotcolour","average","easy",0.919,-1,1,6,0.283
46,"dotcolour","average","easy",0.952,1,1,6,0.276
46,"dotcolour","average","average",1.27,-1,1,5,2.689
46,"dotcolour","average","easy",0.735,1,1,6,0.272
46,"dotcolour","average","average",1.67,1,1,5,4.908
46,"dotcolour","average","hard",1.002,-1,1,4,1.382
46,"dotcolour","average","easy",0.786,1,1,6,0.328
46,"dotcolour","average","average",0.918,-1,1,6,0.241
46,"dotcolour","average","average",2.003,1,1,4,0.368
46,"dotcolour","average","hard",0.769,-1,0,4,1.165
46,"dotcolour","average","easy",0.835,-1,1,6,0.295
46,"dotcolour","average","easy",0.752,1,1,6,0.232
46,"dotcolour","average","average",1.253,-1,1,4,0.694
46,"dotcolour","average","easy",0.769,1,1,6,0.262
46,"dotcolour","average","hard",0.819,-1,1,5,0.278
46,"dotcolour","average","hard",0.818,-1,1,5,2.533
46,"dotcolour","average","average",0.719,1,1,5,0.923
46,"dotcolour","average","average",0.919,-1,1,5,0.251
46,"dotcolour","average","easy",0.785,-1,1,6,0.252
46,"dotcolour","average","hard",2.021,-1,1,5,0.298
46,"dotcolour","average","easy",0.868,-1,1,6,0.294
46,"dotcolour","average","hard",1.553,-1,1,5,0.246
46,"dotcolour","average","average",1.335,1,1,4,0.337
46,"dotcolour","average","average",1.202,1,1,5,0.302
46,"dotcolour","average","average",1.319,-1,0,1,1.255
46,"dotcolour","average","average",1.068,-1,1,5,0.371
46,"dotcolour","average","easy",0.902,-1,1,6,0.331
46,"dotcolour","average","easy",0.902,-1,1,6,0.259
46,"dotcolour","average","average",0.852,1,1,5,0.273
46,"dotcolour","average","hard",1.586,-1,0,4,0.321
46,"dotcolour","average","average",0.919,1,1,5,0.266
46,"dotcolour","average","hard",1.57,1,1,4,0.314
46,"dotcolour","average","average",0.869,-1,1,4,0.517
46,"dotcolour","average","hard",1.319,1,0,5,0.613
46,"dotcolour","average","average",1.168,1,1,4,0.296
46,"dotcolour","average","easy",0.752,-1,1,6,0.281
46,"dotcolour","average","easy",5.539,1,1,3,1.126
46,"dotcolour","average","hard",0.902,-1,0,3,2.494
46,"dotcolour","average","average",0.685,-1,1,5,0.248
46,"dotcolour","average","hard",1.019,1,0,5,0.255
46,"dotcolour","average","easy",2.019,1,1,5,1.15
46,"dotcolour","average","hard",1.102,1,1,5,0.301
46,"dotcolour","average","hard",0.935,1,1,6,0.325
46,"dotcolour","average","easy",0.768,1,1,6,0.244
46,"dotcolour","average","average",0.885,-1,1,4,1.554
46,"dotcolour","average","easy",0.919,-1,1,6,0.345
46,"dotcolour","average","hard",2.655,-1,0,3,0.297
46,"dotcolour","average","hard",3.388,-1,0,4,0.334
46,"dotcolour","average","easy",0.986,-1,1,6,1.204
46,"dotcolour","average","average",1.652,1,0,3,0.458
46,"dotcolour","average","easy",0.636,-1,1,6,0.249
46,"dotcolour","average","average",1.303,-1,1,5,0.357
46,"dotcolour","average","easy",0.869,-1,1,6,0.287
46,"dotcolour","average","average",1.32,1,1,5,0.28
46,"dotcolour","average","average",0.901,-1,1,5,0.275
46,"dotcolour","average","easy",0.801,1,1,6,0.242
46,"dotcolour","average","hard",1.636,1,1,5,0.353
46,"dotcolour","average","hard",1.101,-1,1,6,0.273
46,"dotcolour","average","hard",0.952,1,1,4,0.491
46,"dotcolour","average","average",1.436,1,1,5,1.143
46,"dotcolour","average","average",0.835,1,1,5,1.49
46,"dotcolour","average","easy",0.952,-1,1,6,0.361
46,"dotcolour","average","hard",1.653,-1,0,4,0.275
46,"dotcolour","average","average",1.002,1,1,5,0.235
46,"dotcolour","average","easy",0.685,-1,1,6,0.256
46,"dotcolour","average","hard",1.519,1,1,5,0.227
46,"dotcolour","average","easy",1.503,1,1,5,1.976
46,"dotcolour","average","average",1.052,-1,1,5,0.456
46,"dotcolour","average","easy",0.652,1,1,6,0.23
46,"dotcolour","average","average",1.669,-1,0,4,0.227
46,"dotcolour","average","hard",1.635,-1,1,4,0.227
46,"dotcolour","average","hard",1.803,1,1,5,0.252
46,"dotcolour","average","easy",0.719,-1,1,6,1.295
46,"dotcolour","average","easy",0.803,1,1,6,0.293
46,"dotcolour","average","average",0.885,1,1,5,0.225
46,"dotcolour","average","average",0.853,-1,1,5,0.56
46,"dotcolour","average","hard",1.001,1,1,5,0.316
46,"dotcolour","average","average",0.801,-1,1,5,0.281
46,"dotcolour","average","hard",0.785,-1,1,6,0.233
46,"dotcolour","average","hard",1.536,-1,0,6,0.252
46,"dotcolour","average","hard",1.535,1,0,4,0.35
46,"dotcolour","average","hard",0.836,-1,1,5,0.537
46,"dotcolour","average","easy",0.785,1,1,6,0.287
46,"dotcolour","average","easy",0.618,-1,1,6,0.245
46,"dotcolour","average","easy",0.719,1,1,6,2.057
46,"dotcolour","average","hard",1.269,-1,1,5,0.237
46,"dotcolour","average","average",0.953,-1,1,5,1.544
46,"dotcolour","average","easy",0.485,-1,1,6,0.64
46,"dotcolour","average","hard",0.634,-1,1,5,0.264
46,"dotcolour","average","hard",0.969,1,1,5,0.224
46,"dotcolour","average","easy",0.685,-1,1,6,0.311
46,"dotcolour","average","hard",1.036,1,0,4,0.571
46,"dotcolour","average","average",2.503,1,1,4,0.313
46,"dotcolour","average","easy",0.752,1,1,6,1.017
46,"dotcolour","average","average",0.936,-1,1,5,1.828
46,"dotcolour","average","easy",0.952,1,1,5,2.126
46,"dotcolour","average","easy",0.669,1,1,6,0.471
46,"dotcolour","average","easy",0.635,1,1,6,0.309
46,"dotcolour","average","hard",1.035,-1,1,5,0.266
46,"dotcolour","average","easy",0.885,-1,1,5,0.646
46,"dotcolour","average","average",0.835,-1,1,5,0.853
46,"dotcolour","average","hard",0.968,-1,1,5,0.31
46,"dotcolour","average","average",0.669,1,1,4,0.986
46,"dotcolour","average","average",0.768,-1,1,5,3.822
46,"dotcolour","average","easy",0.686,-1,1,6,0.337
46,"dotcolour","average","average",2.304,1,1,4,0.32
46,"dotcolour","average","average",0.753,1,1,4,0.72
46,"dotcolour","average","easy",1.369,-1,1,6,0.341
46,"dotcolour","average","hard",0.903,1,0,4,1.39
46,"dotcolour","average","hard",0.785,-1,1,5,1.089
46,"dotcolour","average","average",0.735,-1,1,5,0.418
46,"dotcolour","average","hard",3.088,1,1,4,0.35
46,"dotcolour","average","hard",0.936,-1,0,3,0.516
46,"dotcolour","average","hard",3.354,-1,0,2,0.353
46,"dotcolour","average","average",0.985,1,1,5,0.486
46,"dotcolour","average","hard",1.035,-1,0,4,0.291
46,"dotcolour","average","average",1.102,1,1,4,0.197
46,"dotcolour","average","average",0.803,-1,1,5,0.088
46,"dotcolour","average","easy",0.636,1,1,6,0.358
46,"dotcolour","average","easy",0.768,-1,0,1,0.499
46,"dotcolour","average","hard",1.219,1,1,5,1.015
46,"dotcolour","average","hard",0.685,-1,1,5,0.253
46,"dotcolour","average","hard",0.718,1,1,5,0.032
46,"dotcolour","average","easy",0.618,1,1,6,0.065
46,"dotcolour","average","easy",0.635,-1,1,6,0.159
46,"dotcolour","average","average",1.002,1,1,5,0.236
46,"dotcolour","average","easy",0.634,-1,1,5,0.1
46,"dotcolour","average","easy",0.718,-1,1,6,0.461
46,"dotcolour","average","average",0.669,1,0,4,0.267
46,"dotcolour","average","average",0.969,1,1,5,0.227
46,"dotcolour","average","easy",0.585,1,1,6,0.158
46,"dotcolour","average","hard",1.018,-1,0,4,0.154
46,"dotcolour","average","hard",0.852,1,0,4,0.412
46,"dotcolour","average","easy",0.685,-1,1,6,0.379
46,"dotcolour","average","average",0.769,-1,1,6,0.264
46,"dotcolour","average","hard",1.103,1,0,5,0.075
46,"dotcolour","average","easy",1.136,1,1,6,0.181
46,"dotcolour","average","easy",0.719,1,1,6,0.22
46,"dotcolour","average","easy",0.568,1,1,6,0.295
46,"dotcolour","average","average",0.719,-1,1,5,0.233
46,"dotcolour","average","average",0.667,1,1,5,0.736
46,"dotcolour","average","hard",1.353,1,1,4,0.325
46,"dotcolour","average","easy",0.652,-1,1,6,1.434
46,"dotcolour","average","average",0.653,1,1,5,0.383
46,"dotcolour","average","average",0.652,-1,1,5,1.008
46,"dotcolour","average","easy",0.719,-1,1,6,0.181
46,"dotcolour","average","easy",0.535,1,1,6,0.259
46,"dotcolour","average","average",0.685,-1,1,6,0.136
46,"dotcolour","average","average",0.869,-1,1,5,0.042
46,"dotcolour","average","easy",0.652,-1,1,6,0.474
46,"dotcolour","average","hard",2.27,-1,0,5,0.277
46,"dotcolour","average","average",1.102,-1,1,5,0.28
46,"dotcolour","average","hard",1.068,1,0,4,0.236
46,"dotcolour","average","average",0.886,-1,1,4,0.714
46,"dotcolour","average","average",2.137,-1,0,5,0.288
46,"dotcolour","average","hard",1.386,-1,1,5,0.231
46,"dotcolour","average","easy",0.585,1,1,6,0.289
46,"dotcolour","average","easy",0.619,1,1,6,0.247
46,"dotcolour","average","easy",0.635,-1,1,5,0.527
46,"dotcolour","average","hard",1.736,1,1,4,0.27
46,"dotcolour","average","hard",0.752,-1,0,5,0.575
46,"dotcolour","average","average",0.768,1,1,5,0.1
46,"dotcolour","average","hard",0.818,-1,0,3,0.202
46,"dotcolour","average","average",0.685,-1,1,5,0.081
46,"dotcolour","average","hard",0.585,1,1,5,0.017
46,"dotcolour","average","hard",0.602,-1,0,2,0.787
46,"dotcolour","average","average",1.653,-1,1,5,0.187
46,"dotcolour","average","average",0.718,-1,1,5,0.225
46,"dotcolour","average","average",0.652,-1,1,6,0.297
46,"dotcolour","average","easy",0.968,-1,1,6,0.24
46,"dotcolour","average","easy",0.635,1,1,6,0.264
46,"dotcolour","average","hard",0.684,-1,0,6,0.54
46,"dotcolour","average","hard",1.052,-1,1,6,0.647
46,"dotcolour","average","easy",0.635,-1,1,6,0.493
46,"dotcolour","average","easy",0.619,-1,0,1,0.268
46,"dotcolour","average","hard",0.969,1,0,5,1.445
46,"dotcolour","average","average",1.018,1,1,6,0.187
46,"dotcolour","average","average",0.685,1,1,6,0.227
46,"dotcolour","average","hard",0.986,-1,1,6,0.269
46,"dotcolour","average","hard",0.935,-1,1,5,0.247
46,"dotcolour","average","average",0.585,1,1,5,0.481
46,"dotcolour","average","easy",0.618,-1,1,6,0.383
46,"dotcolour","average","hard",0.818,-1,1,6,0.217
46,"dotcolour","average","easy",0.652,-1,1,6,0.289
46,"dotcolour","average","average",0.751,1,1,5,0.018
46,"dotcolour","average","average",0.752,1,1,4,0.142
46,"dotcolour","average","average",1.119,1,1,5,0.214
46,"dotcolour","average","easy",0.585,1,1,6,0.24
46,"dotcolour","average","hard",0.836,-1,1,5,0.272
46,"dotcolour","average","hard",0.702,1,1,4,0.627
46,"dotcolour","average","easy",0.785,1,1,5,0.421
46,"dotcolour","average","hard",0.785,-1,1,6,0.367
46,"dotnumber","hard","hard",1.001,-1,0,4,0.616
46,"dotnumber","hard","easy",0.719,1,1,5,0.317
46,"dotnumber","hard","average",1.085,-1,1,5,0.496
46,"dotnumber","hard","easy",0.752,-1,1,6,1.081
46,"dotnumber","hard","average",0.719,-1,1,4,0.284
46,"dotnumber","hard","easy",0.618,1,1,5,0.179
46,"dotnumber","hard","average",1.301,-1,1,5,0.275
46,"dotnumber","hard","hard",1.635,1,1,4,0.241
46,"dotnumber","hard","average",0.619,-1,1,4,0.506
46,"dotnumber","hard","hard",0.718,1,1,3,0.26
46,"dotnumber","hard","hard",1.07,1,1,5,0.122
46,"dotnumber","hard","easy",0.635,1,1,4,0.663
46,"dotnumber","hard","average",0.852,-1,1,5,0.31
46,"dotnumber","hard","hard",1.135,-1,1,4,0.519
46,"dotnumber","hard","hard",1.871,-1,1,4,0.337
46,"dotnumber","hard","average",0.651,1,1,5,1.364
46,"dotnumber","hard","hard",1.853,-1,1,4,0.365
46,"dotnumber","hard","average",0.651,-1,0,5,0.463
46,"dotnumber","hard","hard",2.22,-1,0,3,0.27
46,"dotnumber","hard","hard",1.455,1,0,4,1.316
46,"dotnumber","hard","average",0.685,1,1,4,2.045
46,"dotnumber","hard","easy",0.702,-1,1,5,0.233
46,"dotnumber","hard","easy",0.652,1,1,5,0.721
46,"dotnumber","hard","hard",0.569,-1,1,6,0.472
46,"dotnumber","hard","hard",1.069,-1,1,3,3.333
46,"dotnumber","hard","average",0.618,-1,1,6,0.289
46,"dotnumber","hard","average",0.718,1,0,3,0.371
46,"dotnumber","hard","easy",0.701,-1,1,5,0.611
46,"dotnumber","hard","easy",0.753,1,1,5,0.264
46,"dotnumber","hard","easy",1.335,1,1,4,0.563
46,"dotnumber","hard","average",2.32,1,1,4,2.617
46,"dotnumber","hard","average",2.855,1,0,5,0.741
46,"dotnumber","hard","average",0.685,1,1,4,1.191
46,"dotnumber","hard","hard",1.086,-1,0,5,0.246
46,"dotnumber","hard","hard",0.635,1,0,3,0.318
46,"dotnumber","hard","average",0.919,-1,1,5,0.808
46,"dotnumber","hard","easy",2.137,-1,0,3,1.675
46,"dotnumber","hard","average",4.889,-1,1,3,0.299
46,"dotnumber","hard","easy",0.985,-1,1,6,0.418
46,"dotnumber","hard","hard",1.937,-1,1,5,0.398
46,"dotnumber","hard","easy",1.769,1,1,5,1.441
46,"dotnumber","hard","average",1.92,1,1,5,3.636
46,"dotnumber","hard","hard",1.069,-1,1,5,0.288
46,"dotnumber","hard","easy",1.569,1,1,4,0.351
46,"dotnumber","hard","hard",1.035,-1,0,5,4.146
46,"dotnumber","hard","easy",0.702,-1,1,4,0.888
46,"dotnumber","hard","hard",0.869,-1,1,5,0.397
46,"dotnumber","hard","easy",0.802,-1,1,5,0.424
46,"dotnumber","hard","hard",0.685,-1,0,5,0.503
46,"dotnumber","hard","hard",1.619,-1,0,5,0.172
46,"dotnumber","hard","easy",0.636,1,0,5,0.631
46,"dotnumber","hard","average",0.585,1,1,4,0.402
46,"dotnumber","hard","easy",0.719,-1,1,5,0.208
46,"dotnumber","hard","easy",0.817,-1,1,5,0.226
46,"dotnumber","hard","hard",0.769,1,0,5,1.238
46,"dotnumber","hard","easy",0.803,1,1,6,0.271
46,"dotnumber","hard","easy",1.17,-1,1,5,0.08
46,"dotnumber","hard","hard",1.769,-1,0,5,0.992
46,"dotnumber","hard","average",1.385,-1,0,5,0.46
46,"dotnumber","hard","average",0.634,-1,1,5,0.507
46,"dotnumber","hard","hard",0.702,-1,1,5,0.421
46,"dotnumber","hard","easy",0.952,1,1,5,0.441
46,"dotnumber","hard","average",0.853,-1,0,5,1.008
46,"dotnumber","hard","easy",0.902,1,1,5,0.287
46,"dotnumber","hard","easy",0.735,-1,1,6,0.385
46,"dotnumber","hard","hard",0.668,1,1,5,0.513
46,"dotnumber","hard","average",0.736,1,1,4,0.267
46,"dotnumber","hard","hard",0.836,-1,0,5,0.17
46,"dotnumber","hard","average",0.718,1,1,5,0.274
46,"dotnumber","hard","average",0.751,1,1,4,0.292
46,"dotnumber","hard","average",0.584,-1,1,5,0.668
46,"dotnumber","hard","easy",0.669,-1,1,4,1.778
46,"dotnumber","hard","average",0.868,1,1,5,1.648
46,"dotnumber","hard","average",0.702,-1,1,6,0.428
46,"dotnumber","hard","easy",1.618,-1,1,5,0.213
46,"dotnumber","hard","easy",0.652,1,1,6,0.317
46,"dotnumber","hard","easy",0.702,-1,1,6,1.616
46,"dotnumber","hard","hard",0.701,1,0,5,0.286
46,"dotnumber","hard","average",0.718,-1,1,5,0.209
46,"dotnumber","hard","average",0.968,1,0,4,0.205
46,"dotnumber","hard","hard",0.768,1,1,4,0.337
46,"dotnumber","hard","easy",0.751,-1,1,6,0.464
46,"dotnumber","hard","hard",0.617,1,1,4,0.32
46,"dotnumber","hard","easy",0.551,1,1,4,1.353
46,"dotnumber","hard","hard",0.701,1,1,5,0.657
46,"dotnumber","hard","hard",0.585,1,1,5,0.522
46,"dotnumber","hard","average",0.651,1,0,4,0.326
46,"dotnumber","hard","hard",1.452,-1,1,4,0.345
46,"dotnumber","hard","easy",1.387,-1,1,6,0.255
46,"dotnumber","hard","average",0.768,-1,1,4,0.353
46,"dotnumber","hard","hard",0.653,1,0,2,0.324
46,"dotnumber","hard","easy",0.685,1,1,6,0.327
46,"dotnumber","hard","easy",0.535,1,1,6,0.272
46,"dotnumber","hard","average",0.801,-1,1,6,0.352
46,"dotnumber","hard","easy",0.719,1,1,5,0.32
46,"dotnumber","hard","easy",0.769,1,1,5,0.736
46,"dotnumber","hard","hard",0.701,-1,1,6,0.353
46,"dotnumber","hard","average",0.535,-1,0,5,0.473
46,"dotnumber","hard","average",0.601,1,1,3,0.313
46,"dotnumber","hard","easy",0.568,1,1,6,0.049
46,"dotnumber","hard","easy",0.819,-1,0,5,0.25
46,"dotnumber","hard","average",0.702,-1,1,5,0.239
46,"dotnumber","hard","average",0.551,1,1,5,0.186
46,"dotnumber","hard","hard",0.468,-1,0,6,0.22
46,"dotnumber","hard","hard",0.718,-1,1,5,0.241
46,"dotnumber","hard","hard",0.535,1,0,4,0.254
46,"dotnumber","hard","hard",0.502,1,1,4,0.923
46,"dotnumber","hard","average",0.802,-1,1,5,0.368
46,"dotnumber","hard","hard",1.135,-1,0,4,0.543
46,"dotnumber","hard","hard",0.651,-1,1,5,0.395
46,"dotnumber","hard","easy",0.568,1,1,5,0.351
46,"dotnumber","hard","hard",0.819,-1,1,5,0.891
46,"dotnumber","hard","easy",0.718,-1,1,6,0.422
46,"dotnumber","hard","hard",0.535,-1,0,5,0.251
46,"dotnumber","hard","easy",3.137,-1,1,5,0.396
46,"dotnumber","hard","easy",0.518,1,1,5,0.179
46,"dotnumber","hard","average",0.535,-1,1,6,0.162
46,"dotnumber","hard","hard",0.468,1,0,4,0.261
46,"dotnumber","hard","easy",0.501,-1,1,5,0.21
46,"dotnumber","hard","hard",1.819,-1,1,4,0.187
46,"dotnumber","hard","average",5.089,-1,0,5,0.655
46,"dotnumber","hard","average",0.97,-1,1,5,0.329
46,"dotnumber","hard","easy",0.501,-1,1,5,0.179
46,"dotnumber","hard","easy",0.551,-1,1,5,0.354
46,"dotnumber","hard","average",0.518,-1,1,6,0.154
46,"dotnumber","hard","average",0.585,1,1,6,0.28
46,"dotnumber","hard","average",0.485,1,1,6,0.229
46,"dotnumber","hard","easy",0.618,-1,1,6,0.431
46,"dotnumber","hard","hard",0.736,1,1,5,0.523
46,"dotnumber","hard","easy",0.519,1,1,5,0.733
46,"dotnumber","hard","average",0.735,-1,0,5,0.925
46,"dotnumber","hard","easy",1.069,-1,1,5,1.415
46,"dotnumber","hard","average",0.935,-1,1,5,4.371
46,"dotnumber","hard","hard",1.669,1,1,5,0.44
46,"dotnumber","hard","average",1.035,1,1,4,0.248
46,"dotnumber","hard","hard",0.601,1,1,5,0.385
46,"dotnumber","hard","hard",0.718,1,0,5,0.272
46,"dotnumber","hard","easy",1.002,-1,0,5,0.632
46,"dotnumber","hard","average",0.835,-1,0,5,0.456
46,"dotnumber","hard","average",0.635,1,1,5,0.439
46,"dotnumber","hard","hard",0.535,1,1,5,0.412
46,"dotnumber","hard","hard",0.635,1,0,5,0.237
46,"dotnumber","hard","easy",0.551,-1,1,5,0.585
46,"dotnumber","hard","average",0.518,1,1,5,0.263
46,"dotnumber","hard","hard",1.202,-1,1,4,0.511
46,"dotnumber","hard","easy",0.534,-1,1,6,0.161
46,"dotnumber","hard","average",1.235,-1,1,6,0.228
46,"dotnumber","hard","hard",0.952,-1,1,5,0.288
46,"dotnumber","hard","average",2.586,1,1,4,0.246
46,"dotnumber","hard","average",0.602,1,1,6,0.208
46,"dotnumber","hard","hard",0.618,-1,0,4,1.211
46,"dotnumber","hard","easy",0.568,1,1,5,0.446
46,"dotnumber","hard","easy",0.551,1,1,3,0.226
46,"dotnumber","hard","easy",0.602,-1,1,5,0.156
46,"dotnumber","hard","hard",0.603,1,0,4,0.249
46,"dotnumber","hard","average",0.634,-1,1,4,0.225
46,"dotnumber","hard","easy",1.002,1,1,3,0.491
46,"dotnumber","hard","average",1.069,1,1,5,0.375
46,"dotnumber","hard","average",0.485,1,1,5,0.416
46,"dotnumber","hard","easy",0.402,1,1,4,0.363
46,"dotnumber","hard","average",0.468,1,1,5,0.293
46,"dotnumber","hard","hard",0.468,1,1,5,0.482
46,"dotnumber","hard","average",0.535,1,0,5,0.277
46,"dotnumber","hard","average",1.019,-1,1,2,0.252
46,"dotnumber","hard","average",1.218,1,1,4,0.315
46,"dotnumber","hard","average",0.785,-1,1,5,0.666
46,"dotnumber","hard","average",0.551,1,1,3,0.324
46,"dotnumber","hard","average",0.534,1,1,5,0.222
46,"dotnumber","hard","easy",0.786,-1,1,5,0.065
46,"dotnumber","hard","hard",0.768,1,0,3,0.394
46,"dotnumber","hard","hard",0.735,-1,0,4,1
46,"dotnumber","hard","average",0.719,1,0,5,0.334
46,"dotnumber","hard","easy",1.018,-1,1,5,0.466
46,"dotnumber","hard","easy",1.069,-1,1,5,0.735
46,"dotnumber","hard","hard",0.853,-1,0,4,0.33
46,"dotnumber","hard","hard",1.268,1,1,4,0.342
