"sub","task","selfconf","coh","rt","resp","cor","cj","RTconf"
11,"dotcolour","lowSC","easy",0.634,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.485,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.502,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.418,-1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.552,1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.552,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.502,-1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.401,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.518,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.483,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.519,-1,0,-99,-0.099
11,"dotcolour","lowSC","hard",0.568,-1,0,-99,-0.099
11,"dotcolour","lowSC","easy",0.484,-1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.701,-1,0,-99,-0.099
11,"dotcolour","lowSC","average",0.535,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.635,1,0,-99,-0.099
11,"dotcolour","lowSC","average",0.469,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.719,1,0,-99,-0.099
11,"dotcolour","lowSC","easy",0.518,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.584,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.685,1,0,-99,-0.099
11,"dotcolour","lowSC","hard",0.668,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.569,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.686,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.651,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.535,1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.535,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.485,-1,0,-99,-0.099
11,"dotcolour","lowSC","easy",0.551,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.602,-1,0,-99,-0.099
11,"dotcolour","lowSC","hard",0.569,1,0,-99,-0.099
11,"dotcolour","lowSC","easy",0.534,-1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.535,1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.451,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.518,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.518,1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.584,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.452,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.385,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.568,-1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.501,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.451,-1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.535,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.684,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.584,-1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.435,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.485,1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.585,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.535,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.651,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.451,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.401,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.401,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",1.136,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.686,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.635,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.568,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.468,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.434,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.401,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.451,-1,0,-99,-0.099
11,"dotcolour","lowSC","easy",0.467,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.434,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.368,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.635,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.485,-1,0,-99,-0.099
11,"dotcolour","lowSC","hard",0.485,1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.519,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.602,1,0,-99,-0.099
11,"dotcolour","lowSC","easy",0.585,-1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.618,-1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.636,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.551,1,0,-99,-0.099
11,"dotcolour","lowSC","average",0.518,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.519,-1,0,-99,-0.099
11,"dotcolour","lowSC","easy",0.518,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.519,1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.552,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.702,1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.485,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.569,-1,0,-99,-0.099
11,"dotcolour","lowSC","average",0.567,-1,0,-99,-0.099
11,"dotcolour","lowSC","average",0.519,1,0,-99,-0.099
11,"dotcolour","lowSC","average",1.035,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.602,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",1.403,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.702,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.602,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.518,-1,1,-99,-0.099
11,"dotcolour","lowSC","average",1.103,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.802,1,0,-99,-0.099
11,"dotcolour","lowSC","easy",0.869,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.535,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.651,-1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.852,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.569,1,0,-99,-0.099
11,"dotcolour","lowSC","average",0.768,1,0,-99,-0.099
11,"dotcolour","lowSC","average",0.552,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.468,1,1,-99,-0.099
11,"dotcolour","lowSC","average",0.468,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.384,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.551,1,1,-99,-0.099
11,"dotcolour","lowSC","hard",0.601,-1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.484,1,1,-99,-0.099
11,"dotcolour","lowSC","average",1.069,1,1,-99,-0.099
11,"dotcolour","lowSC","easy",0.502,-1,1,-99,-0.099
11,"dotcolour","lowSC","hard",1.118,-1,0,-99,-0.099
12,"xotask","lowSC","hard",2.337,-1,0,-99,-0.099
12,"xotask","lowSC","average",1.203,-1,1,-99,-0.099
12,"xotask","lowSC","easy",1.119,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.901,1,1,-99,-0.099
12,"xotask","lowSC","hard",1.319,-1,0,-99,-0.099
12,"xotask","lowSC","easy",0.918,-1,1,-99,-0.099
12,"xotask","lowSC","hard",0.868,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.851,-1,1,-99,-0.099
12,"xotask","lowSC","average",0.935,-1,1,-99,-0.099
12,"xotask","lowSC","easy",1.385,-1,1,-99,-0.099
12,"xotask","lowSC","average",0.902,1,1,-99,-0.099
12,"xotask","lowSC","hard",0.868,1,1,-99,-0.099
12,"xotask","lowSC","hard",1.102,1,1,-99,-0.099
12,"xotask","lowSC","average",1.053,1,1,-99,-0.099
12,"xotask","lowSC","average",1.386,1,1,-99,-0.099
12,"xotask","lowSC","average",0.903,1,1,-99,-0.099
12,"xotask","lowSC","hard",0.835,1,1,-99,-0.099
12,"xotask","lowSC","average",1.069,1,0,-99,-0.099
12,"xotask","lowSC","hard",1.035,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.819,-1,1,-99,-0.099
12,"xotask","lowSC","hard",0.769,-1,1,-99,-0.099
12,"xotask","lowSC","average",0.985,-1,0,-99,-0.099
12,"xotask","lowSC","hard",0.852,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.819,-1,0,-99,-0.099
12,"xotask","lowSC","average",0.768,1,1,-99,-0.099
12,"xotask","lowSC","average",1.152,1,1,-99,-0.099
12,"xotask","lowSC","hard",0.719,1,1,-99,-0.099
12,"xotask","lowSC","average",0.685,1,0,-99,-0.099
12,"xotask","lowSC","hard",0.702,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.719,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.585,1,1,-99,-0.099
12,"xotask","lowSC","hard",1.002,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.619,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.752,1,1,-99,-0.099
12,"xotask","lowSC","hard",1.019,1,1,-99,-0.099
12,"xotask","lowSC","average",0.501,-1,1,-99,-0.099
12,"xotask","lowSC","average",1.069,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.736,1,1,-99,-0.099
12,"xotask","lowSC","average",0.719,-1,1,-99,-0.099
12,"xotask","lowSC","average",0.568,1,1,-99,-0.099
12,"xotask","lowSC","hard",1.168,1,0,-99,-0.099
12,"xotask","lowSC","easy",0.551,1,0,-99,-0.099
12,"xotask","lowSC","easy",0.902,-1,0,-99,-0.099
12,"xotask","lowSC","hard",0.685,1,1,-99,-0.099
12,"xotask","lowSC","average",0.734,-1,1,-99,-0.099
12,"xotask","lowSC","hard",0.752,1,1,-99,-0.099
12,"xotask","lowSC","hard",0.618,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.385,1,0,-99,-0.099
12,"xotask","lowSC","average",0.719,1,1,-99,-0.099
12,"xotask","lowSC","hard",0.552,-1,1,-99,-0.099
12,"xotask","lowSC","average",0.618,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.585,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.686,1,1,-99,-0.099
12,"xotask","lowSC","average",0.751,-1,1,-99,-0.099
12,"xotask","lowSC","hard",0.903,-1,0,-99,-0.099
12,"xotask","lowSC","hard",0.836,-1,1,-99,-0.099
12,"xotask","lowSC","average",0.701,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.618,-1,0,-99,-0.099
12,"xotask","lowSC","easy",0.818,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.802,1,1,-99,-0.099
12,"xotask","lowSC","hard",0.852,1,1,-99,-0.099
12,"xotask","lowSC","hard",0.835,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.617,-1,0,-99,-0.099
12,"xotask","lowSC","easy",0.634,-1,1,-99,-0.099
12,"xotask","lowSC","hard",0.687,1,1,-99,-0.099
12,"xotask","lowSC","hard",0.567,-1,1,-99,-0.099
12,"xotask","lowSC","hard",0.668,-1,0,-99,-0.099
12,"xotask","lowSC","hard",0.852,-1,0,-99,-0.099
12,"xotask","lowSC","easy",0.602,1,1,-99,-0.099
12,"xotask","lowSC","average",0.585,1,1,-99,-0.099
12,"xotask","lowSC","average",0.651,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.601,1,1,-99,-0.099
12,"xotask","lowSC","average",0.701,-1,1,-99,-0.099
12,"xotask","lowSC","average",1.436,-1,0,-99,-0.099
12,"xotask","lowSC","easy",0.602,-1,1,-99,-0.099
12,"xotask","lowSC","average",0.518,1,1,-99,-0.099
12,"xotask","lowSC","average",0.652,-1,1,-99,-0.099
12,"xotask","lowSC","hard",0.601,-1,1,-99,-0.099
12,"xotask","lowSC","hard",0.718,1,1,-99,-0.099
12,"xotask","lowSC","hard",0.751,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.552,-1,1,-99,-0.099
12,"xotask","lowSC","hard",0.769,-1,0,-99,-0.099
12,"xotask","lowSC","average",0.484,1,0,-99,-0.099
12,"xotask","lowSC","hard",0.551,-1,1,-99,-0.099
12,"xotask","lowSC","average",0.651,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.668,1,1,-99,-0.099
12,"xotask","lowSC","average",0.619,1,1,-99,-0.099
12,"xotask","lowSC","hard",0.651,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.502,1,1,-99,-0.099
12,"xotask","lowSC","average",0.836,1,1,-99,-0.099
12,"xotask","lowSC","average",0.552,-1,1,-99,-0.099
12,"xotask","lowSC","average",1.086,-1,1,-99,-0.099
12,"xotask","lowSC","hard",0.769,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.653,-1,1,-99,-0.099
12,"xotask","lowSC","average",0.618,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.568,1,1,-99,-0.099
12,"xotask","lowSC","hard",0.669,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.602,1,1,-99,-0.099
12,"xotask","lowSC","average",0.836,1,0,-99,-0.099
12,"xotask","lowSC","average",0.719,1,1,-99,-0.099
12,"xotask","lowSC","easy",1.353,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.552,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.518,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.468,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.502,-1,1,-99,-0.099
12,"xotask","lowSC","easy",0.552,1,1,-99,-0.099
12,"xotask","lowSC","average",0.418,-1,1,-99,-0.099
12,"xotask","lowSC","hard",0.285,1,0,-99,-0.099
12,"xotask","lowSC","easy",0.553,-1,0,-99,-0.099
12,"xotask","lowSC","average",0.736,1,1,-99,-0.099
12,"xotask","lowSC","hard",1.252,-1,0,-99,-0.099
12,"xotask","lowSC","easy",0.668,-1,1,-99,-0.099
12,"xotask","lowSC","hard",1.52,1,0,-99,-0.099
12,"xotask","lowSC","average",0.419,-1,1,-99,-0.099
12,"xotask","lowSC","average",0.886,-1,0,-99,-0.099
12,"xotask","lowSC","average",0.769,-1,0,-99,-0.099
12,"xotask","lowSC","average",0.702,1,1,-99,-0.099
12,"xotask","lowSC","easy",0.619,1,1,-99,-0.099
12,"xotask","lowSC","hard",1.002,1,1,-99,-0.099
12,"xotask","lowSC","average",0.602,1,1,-99,-0.099
12,"dotcolour","highSC","hard",1.352,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.702,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",1.234,1,0,-99,-0.099
12,"dotcolour","highSC","hard",0.801,1,0,-99,-0.099
12,"dotcolour","highSC","easy",0.535,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.668,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.518,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.552,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.585,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.402,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.601,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.568,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.55,1,0,-99,-0.099
12,"dotcolour","highSC","easy",0.484,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.518,-1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.617,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.818,1,0,-99,-0.099
12,"dotcolour","highSC","average",0.635,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.652,1,0,-99,-0.099
12,"dotcolour","highSC","easy",0.551,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.684,1,0,-99,-0.099
12,"dotcolour","highSC","easy",0.568,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.869,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.551,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.501,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.552,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.535,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.668,1,0,-99,-0.099
12,"dotcolour","highSC","average",0.452,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.501,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.635,1,0,-99,-0.099
12,"dotcolour","highSC","average",0.835,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.551,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.518,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.934,-1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.752,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",1.119,1,0,-99,-0.099
12,"dotcolour","highSC","average",0.418,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.568,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.418,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.467,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.451,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.652,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.585,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.836,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.718,-1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.468,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.435,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.401,1,0,-99,-0.099
12,"dotcolour","highSC","easy",0.418,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.502,-1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.418,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.535,-1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.568,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.501,1,1,-99,-0.099
12,"dotcolour","highSC","average",1.169,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.518,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.735,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.385,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.451,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.819,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.517,-1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.652,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.885,1,0,-99,-0.099
12,"dotcolour","highSC","average",0.552,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.435,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.535,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.902,1,0,-99,-0.099
12,"dotcolour","highSC","easy",0.518,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.502,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.551,-1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.485,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.619,-1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.551,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.468,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.535,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.685,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.367,1,0,-99,-0.099
12,"dotcolour","highSC","hard",0.936,-1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.585,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.385,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.685,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.484,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.752,1,0,-99,-0.099
12,"dotcolour","highSC","easy",0.535,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.468,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.751,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.418,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.535,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.452,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.652,1,0,-99,-0.099
12,"dotcolour","highSC","hard",0.668,1,0,-99,-0.099
12,"dotcolour","highSC","hard",0.684,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.535,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.535,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.586,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.502,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.669,1,0,-99,-0.099
12,"dotcolour","highSC","average",0.669,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.603,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.601,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.569,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.635,1,1,-99,-0.099
12,"dotcolour","highSC","hard",1.286,-1,0,-99,-0.099
12,"dotcolour","highSC","average",0.734,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.819,-1,1,-99,-0.099
12,"dotcolour","highSC","average",0.635,-1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.518,1,1,-99,-0.099
12,"dotcolour","highSC","average",1.137,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.634,1,0,-99,-0.099
12,"dotcolour","highSC","easy",0.501,1,1,-99,-0.099
12,"dotcolour","highSC","average",0.486,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.636,1,0,-99,-0.099
12,"dotcolour","highSC","average",0.552,1,0,-99,-0.099
12,"dotcolour","highSC","easy",0.518,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.552,1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.519,1,1,-99,-0.099
12,"dotcolour","highSC","easy",0.552,-1,1,-99,-0.099
12,"dotcolour","highSC","hard",0.903,1,0,-99,-0.099
12,"dotcolour","highSC","easy",0.518,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",1.019,1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",1.286,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.55,1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.569,-1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",1.153,-1,0,-99,-0.099
12,"dotnumber","mediumSC","average",0.568,1,0,-99,-0.099
12,"dotnumber","mediumSC","easy",0.534,1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.485,1,0,-99,-0.099
12,"dotnumber","mediumSC","easy",0.619,1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.535,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.402,1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.535,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.534,-1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.484,1,0,-99,-0.099
12,"dotnumber","mediumSC","easy",0.484,-1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.785,1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.685,-1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.835,1,0,-99,-0.099
12,"dotnumber","mediumSC","hard",0.536,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.652,1,0,-99,-0.099
12,"dotnumber","mediumSC","easy",0.651,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.603,-1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.718,1,0,-99,-0.099
12,"dotnumber","mediumSC","hard",0.652,-1,0,-99,-0.099
12,"dotnumber","mediumSC","average",0.352,1,0,-99,-0.099
12,"dotnumber","mediumSC","easy",0.501,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.552,1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",1.019,-1,0,-99,-0.099
12,"dotnumber","mediumSC","hard",0.452,1,0,-99,-0.099
12,"dotnumber","mediumSC","average",0.502,1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.518,-1,0,-99,-0.099
12,"dotnumber","mediumSC","easy",0.635,-1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",1.019,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.601,-1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.484,1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.535,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.534,-1,0,-99,-0.099
12,"dotnumber","mediumSC","average",0.52,1,0,-99,-0.099
12,"dotnumber","mediumSC","easy",0.368,-1,1,-99,-0.099
12,"dotnumber","mediumSC","average",1.285,-1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.703,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.618,-1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.569,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.468,1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.435,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.484,1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.468,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.718,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.602,1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.535,-1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",1.119,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.602,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.552,1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.35,1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.468,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.468,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.568,-1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.802,-1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",1.369,1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.434,-1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.618,-1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.919,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.435,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.418,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.501,-1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.369,-1,0,-99,-0.099
12,"dotnumber","mediumSC","average",0.452,-1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.178,-1,0,-99,-0.099
12,"dotnumber","mediumSC","average",0.369,1,0,-99,-0.099
12,"dotnumber","mediumSC","average",0.501,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.418,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.434,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.501,1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.318,-1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.301,1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.367,1,1,-99,-0.099
12,"dotnumber","mediumSC","hard",0.268,1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.351,1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.352,-1,1,-99,-0.099
12,"dotnumber","mediumSC","average",0.319,1,0,-99,-0.099
12,"dotnumber","mediumSC","average",0.551,-1,1,-99,-0.099
12,"dotnumber","mediumSC","easy",0.452,1,1,-99,-0.099
