"sub","task","traindiffcond","coh","rt","resp","cor","cj","RTconf","block"
1,"xotask","easy","easy",0.735,1,1,6,0.334,5
1,"xotask","easy","hard",1.769,1,0,5,0.627,5
1,"xotask","easy","hard",1.285,-1,1,3,0.288,5
1,"xotask","easy","easy",0.685,1,1,6,0.276,5
1,"xotask","easy","easy",0.718,1,1,6,0.727,5
1,"xotask","easy","hard",2.27,1,0,2,0.536,5
1,"xotask","easy","easy",0.652,1,1,6,0.291,5
1,"xotask","easy","hard",1.252,1,0,6,0.479,5
1,"xotask","easy","hard",1.003,1,1,5,0.654,5
1,"xotask","easy","average",0.652,-1,1,5,0.34,5
1,"xotask","easy","hard",0.819,1,0,4,0.256,5
1,"xotask","easy","hard",0.786,1,1,4,0.209,5
1,"xotask","easy","easy",0.718,-1,1,6,0.262,5
1,"xotask","easy","hard",1.103,-1,0,6,0.122,5
1,"xotask","easy","average",0.736,-1,0,6,0.242,5
1,"xotask","easy","average",0.618,-1,1,6,0.266,5
1,"xotask","easy","easy",0.617,-1,1,6,0.418,5
1,"xotask","easy","average",0.769,1,0,5,0.204,5
1,"xotask","easy","hard",2.27,1,0,4,0.242,5
1,"xotask","easy","hard",0.802,-1,1,5,0.243,5
1,"xotask","easy","easy",0.568,-1,1,5,0.238,5
1,"xotask","easy","easy",0.653,1,1,5,0.261,5
1,"xotask","easy","hard",1.034,-1,0,5,0.092,5
1,"xotask","easy","hard",0.902,1,1,5,0.222,5
1,"xotask","easy","average",0.701,-1,1,5,0.276,5
1,"xotask","easy","hard",1.77,1,1,5,0.348,5
1,"xotask","easy","average",1.235,1,1,5,0.246,5
1,"xotask","easy","hard",0.803,-1,0,3,0.231,5
1,"xotask","easy","average",2.103,1,0,5,0.29,5
1,"xotask","easy","easy",0.735,1,1,6,0.244,5
1,"xotask","easy","average",0.735,1,1,6,0.232,5
1,"xotask","easy","easy",0.802,-1,1,5,0.313,5
1,"xotask","easy","easy",0.735,-1,1,5,0.521,5
1,"xotask","easy","hard",0.669,-1,0,2,0.212,5
1,"xotask","easy","average",1.169,-1,1,4,0.279,5
1,"xotask","easy","hard",2.37,1,0,5,0.325,5
1,"xotask","easy","average",0.819,-1,1,6,0.29,5
1,"xotask","easy","average",0.786,1,1,5,0.37,5
1,"xotask","easy","easy",2.286,-1,1,5,0.224,5
1,"xotask","easy","average",0.735,-1,1,5,0.469,5
1,"xotask","easy","hard",0.819,1,1,5,0.235,5
1,"xotask","easy","average",0.519,-1,0,2,0.216,5
1,"xotask","easy","hard",1.186,1,1,5,0.282,5
1,"xotask","easy","average",0.669,1,1,5,0.254,5
1,"xotask","easy","easy",0.885,-1,1,6,0.187,5
1,"xotask","easy","easy",0.668,1,1,6,0.228,5
1,"xotask","easy","hard",1.42,-1,0,4,0.268,5
1,"xotask","easy","average",0.686,1,1,5,0.272,5
1,"xotask","easy","easy",0.769,1,1,6,0.213,6
1,"xotask","easy","easy",1.253,-1,1,6,0.276,6
1,"xotask","easy","hard",1.803,1,0,4,0.187,6
1,"xotask","easy","easy",0.969,-1,1,4,0.279,6
1,"xotask","easy","average",0.852,1,1,5,0.243,6
1,"xotask","easy","easy",1.218,1,1,6,0.227,6
1,"xotask","easy","average",0.918,1,1,5,0.224,6
1,"xotask","easy","hard",1.753,-1,0,2,0.123,6
1,"xotask","easy","average",1.485,1,1,5,0.244,6
1,"xotask","easy","hard",1.803,1,0,4,0.252,6
1,"xotask","easy","hard",1.285,1,1,4,0.569,6
1,"xotask","easy","hard",0.768,1,1,4,0.573,6
1,"xotask","easy","hard",2.371,1,0,4,0.256,6
1,"xotask","easy","average",0.619,1,1,5,0.376,6
1,"xotask","easy","average",0.818,-1,1,3,0.355,6
1,"xotask","easy","easy",0.768,1,1,5,0.256,6
1,"xotask","easy","average",1.152,1,0,5,0.29,6
1,"xotask","easy","easy",0.801,-1,1,5,0.225,6
1,"xotask","easy","average",0.936,-1,1,4,0.205,6
1,"xotask","easy","easy",0.802,1,1,5,0.608,6
1,"xotask","easy","easy",0.652,1,1,6,0.295,6
1,"xotask","easy","easy",0.551,1,1,6,0.272,6
1,"xotask","easy","average",0.652,1,0,3,0.23,6
1,"xotask","easy","hard",2.537,-1,0,3,0.352,6
1,"xotask","easy","average",3.572,1,1,4,0.234,6
1,"xotask","easy","average",1.319,1,1,5,0.278,6
1,"xotask","easy","hard",0.702,1,1,5,0.218,6
1,"xotask","easy","easy",0.869,-1,1,5,0.281,6
1,"xotask","easy","average",0.951,1,1,5,0.289,6
1,"xotask","easy","hard",1.27,1,1,5,0.205,6
1,"xotask","easy","hard",0.819,1,1,5,0.223,6
1,"xotask","easy","hard",0.969,1,0,4,0.249,6
1,"xotask","easy","average",0.918,1,1,3,0.261,6
1,"xotask","easy","hard",0.719,1,0,4,0.2,6
1,"xotask","easy","hard",0.885,1,0,3,0.247,6
1,"xotask","easy","hard",0.669,1,1,4,0.237,6
1,"xotask","easy","easy",1.002,-1,1,5,0.214,6
1,"xotask","easy","hard",1.786,-1,0,4,0.239,6
1,"xotask","easy","easy",0.651,1,1,5,0.23,6
1,"xotask","easy","average",1.152,-1,1,5,0.216,6
1,"xotask","easy","hard",0.903,-1,0,5,0.198,6
1,"xotask","easy","easy",0.635,-1,1,5,0.447,6
1,"xotask","easy","average",0.853,1,1,5,0.214,6
1,"xotask","easy","average",0.752,-1,0,1,0.329,6
1,"xotask","easy","easy",0.736,1,1,6,0.36,6
1,"xotask","easy","average",1.619,-1,1,4,0.211,6
1,"xotask","easy","average",1.47,1,0,3,0.25,6
1,"xotask","easy","easy",0.785,-1,1,6,0.251,6
1,"xotask","easy","hard",1.086,1,1,5,0.24,6
1,"xotask","easy","hard",0.752,1,1,5,0.226,6
1,"xotask","easy","hard",1.785,-1,1,4,0.236,6
1,"xotask","easy","easy",0.786,-1,1,6,0.221,6
1,"xotask","easy","average",0.885,1,1,5,0.187,6
1,"xotask","easy","easy",0.635,1,1,6,0.213,6
1,"xotask","easy","easy",0.686,-1,1,6,0.268,6
1,"xotask","easy","average",1.67,-1,1,2,0.36,6
1,"xotask","easy","hard",0.885,1,0,1,0.272,6
1,"xotask","easy","hard",0.919,1,0,4,0.251,6
1,"xotask","easy","hard",2.054,-1,1,4,0.04,6
1,"xotask","easy","average",0.801,-1,1,5,0.225,6
1,"xotask","easy","easy",1.153,1,1,5,0.548,6
1,"xotask","easy","easy",0.852,1,0,5,0.79,6
1,"xotask","easy","easy",0.936,1,0,5,0.523,6
1,"xotask","easy","easy",1.586,-1,1,5,0.273,6
1,"xotask","easy","easy",0.968,1,1,5,0.233,6
1,"xotask","easy","hard",0.786,-1,1,5,0.267,6
1,"xotask","easy","hard",3.354,-1,1,4,0.21,6
1,"xotask","easy","easy",0.884,1,1,5,0.305,6
1,"xotask","easy","average",0.886,1,0,5,0.731,6
1,"xotask","easy","average",0.785,1,1,5,0.745,6
1,"xotask","easy","average",1.369,-1,1,5,0.59,6
1,"xotask","easy","average",1.703,1,0,4,0.059,6
1,"xotask","easy","easy",0.736,1,1,6,0.375,7
1,"xotask","easy","hard",1.235,-1,1,6,0.753,7
1,"xotask","easy","average",1.336,1,1,5,0.23,7
1,"xotask","easy","hard",1.152,1,0,5,0.185,7
1,"xotask","easy","average",0.869,1,1,5,0.137,7
1,"xotask","easy","easy",0.701,1,1,5,0.466,7
1,"xotask","easy","hard",0.935,1,0,5,0.372,7
1,"xotask","easy","average",0.485,-1,1,5,0.205,7
1,"xotask","easy","average",0.753,1,0,1,0.241,7
1,"xotask","easy","easy",0.652,1,1,5,1.016,7
1,"xotask","easy","easy",2.387,1,1,2,0.376,7
1,"xotask","easy","hard",0.985,1,0,5,0.572,7
1,"xotask","easy","hard",0.586,1,1,5,0.36,7
1,"xotask","easy","average",0.902,1,0,4,0.208,7
1,"xotask","easy","easy",0.719,-1,1,6,0.278,7
1,"xotask","easy","hard",0.653,1,1,6,0.412,7
1,"xotask","easy","average",0.703,1,1,5,0.665,7
1,"xotask","easy","average",0.584,1,1,5,0.257,7
1,"xotask","easy","hard",0.736,1,1,5,0.26,7
1,"xotask","easy","hard",0.501,1,1,5,0.097,7
1,"xotask","easy","easy",0.668,-1,1,5,0.092,7
1,"xotask","easy","hard",0.702,-1,1,5,0.232,7
1,"xotask","easy","easy",1.036,-1,1,6,0.447,7
1,"xotask","easy","average",0.819,1,1,5,0.534,7
1,"xotask","easy","hard",0.601,1,1,5,0.035,7
1,"xotask","easy","average",0.651,1,0,2,0.306,7
1,"xotask","easy","easy",0.803,1,0,2,0.272,7
1,"xotask","easy","average",0.702,1,1,5,0.484,7
1,"xotask","easy","easy",0.968,-1,1,5,0.42,7
1,"xotask","easy","average",1.403,1,1,5,0.261,7
1,"xotask","easy","easy",1.301,-1,1,6,0.24,7
1,"xotask","easy","hard",1.386,1,0,4,0.361,7
1,"xotask","easy","easy",0.636,1,1,5,0.124,7
1,"xotask","easy","average",0.67,1,1,5,0.264,7
1,"xotask","easy","hard",0.567,1,0,1,0.593,7
1,"xotask","easy","easy",0.669,1,1,6,0.201,7
1,"xotask","easy","easy",0.919,-1,1,6,0.278,7
1,"xotask","easy","hard",1.002,1,1,5,0.253,7
1,"xotask","easy","easy",0.869,1,1,5,0.778,7
1,"xotask","easy","average",0.719,1,0,2,0.201,7
1,"xotask","easy","hard",0.735,1,1,5,0.302,7
1,"xotask","easy","easy",0.886,-1,1,5,0.489,7
1,"xotask","easy","easy",0.551,-1,1,5,0.17,7
1,"xotask","easy","average",0.602,-1,1,5,0.102,7
1,"xotask","easy","average",0.552,-1,1,5,0.23,7
1,"xotask","easy","easy",0.568,-1,1,5,0.193,7
1,"xotask","easy","hard",0.735,1,1,5,0.214,7
1,"xotask","easy","hard",0.584,-1,1,5,0.273,7
1,"xotask","easy","average",0.653,-1,1,5,0.294,7
1,"xotask","easy","hard",0.752,-1,0,5,0.231,7
1,"xotask","easy","average",0.853,1,0,2,0.246,7
1,"xotask","easy","hard",1.002,1,0,5,0.238,7
1,"xotask","easy","easy",0.751,1,1,5,0.273,7
1,"xotask","easy","easy",0.487,1,1,5,0.094,7
1,"xotask","easy","average",0.601,-1,1,5,0.253,7
1,"xotask","easy","easy",0.485,-1,0,1,0.234,7
1,"xotask","easy","average",0.535,1,1,4,0.246,7
1,"xotask","easy","average",0.551,-1,0,4,0.096,7
1,"xotask","easy","hard",0.585,1,0,4,0.48,7
1,"xotask","easy","hard",0.701,1,1,4,2.506,7
1,"xotask","easy","hard",0.685,1,1,4,0.243,7
1,"xotask","easy","average",0.552,1,0,4,0.271,7
1,"xotask","easy","easy",0.668,-1,1,5,0.035,7
1,"xotask","easy","average",0.767,-1,0,2,0.222,7
1,"xotask","easy","easy",0.751,1,0,2,0.498,7
1,"xotask","easy","easy",0.702,1,1,5,0.252,7
1,"xotask","easy","hard",1.153,1,1,5,0.462,7
1,"xotask","easy","average",2.488,1,1,5,0.369,7
1,"xotask","easy","average",0.869,1,0,5,0.345,7
1,"xotask","easy","easy",0.552,1,1,5,0.192,7
1,"xotask","easy","hard",0.434,1,0,5,0.354,7
1,"xotask","easy","hard",0.668,1,0,5,0.211,7
2,"dotnumber","hard","easy",1.469,1,1,3,1.69,5
2,"dotnumber","hard","easy",1.019,1,0,5,0.647,5
2,"dotnumber","hard","easy",0.769,1,1,5,1.306,5
2,"dotnumber","hard","average",0.751,1,1,6,0.385,5
2,"dotnumber","hard","easy",0.968,1,1,5,1.19,5
2,"dotnumber","hard","hard",0.735,-1,0,5,0.451,5
2,"dotnumber","hard","average",0.785,1,1,4,1.309,5
2,"dotnumber","hard","hard",0.585,1,0,2,0.508,5
2,"dotnumber","hard","average",0.868,-1,1,4,0.223,5
2,"dotnumber","hard","average",0.652,1,1,6,0.248,5
2,"dotnumber","hard","average",1.536,-1,1,2,0.811,5
2,"dotnumber","hard","average",1.102,1,0,4,0.217,5
2,"dotnumber","hard","easy",0.952,1,1,6,0.422,5
2,"dotnumber","hard","hard",0.768,1,1,5,0.241,5
2,"dotnumber","hard","hard",1.004,1,1,5,0.218,5
2,"dotnumber","hard","average",2.386,1,0,2,1.164,5
2,"dotnumber","hard","easy",1.536,1,1,6,0.298,5
2,"dotnumber","hard","average",1.252,1,1,5,0.294,5
2,"dotnumber","hard","average",0.819,1,1,6,0.245,5
2,"dotnumber","hard","hard",0.919,-1,1,3,0.29,5
2,"dotnumber","hard","easy",1.302,-1,1,4,0.413,5
2,"dotnumber","hard","average",0.918,-1,1,5,0.707,5
2,"dotnumber","hard","hard",0.653,1,1,3,0.392,5
2,"dotnumber","hard","average",1.569,1,1,2,2.116,5
2,"dotnumber","hard","hard",0.985,1,1,5,0.497,5
2,"dotnumber","hard","easy",0.835,-1,1,6,0.695,5
2,"dotnumber","hard","hard",1.053,1,1,5,0.78,5
2,"dotnumber","hard","average",0.919,1,1,5,0.787,5
2,"dotnumber","hard","hard",0.918,1,0,5,0.969,5
2,"dotnumber","hard","hard",0.969,1,1,4,0.278,5
2,"dotnumber","hard","hard",1.336,-1,0,2,0.88,5
2,"dotnumber","hard","average",0.785,1,1,6,0.249,5
2,"dotnumber","hard","easy",0.718,1,1,6,0.189,5
2,"dotnumber","hard","hard",0.702,1,0,4,0.213,5
2,"dotnumber","hard","average",0.685,1,0,4,0.236,5
2,"dotnumber","hard","average",0.735,-1,0,4,0.305,5
2,"dotnumber","hard","easy",0.718,1,1,5,0.275,5
2,"dotnumber","hard","average",0.801,1,0,4,0.371,5
2,"dotnumber","hard","average",0.986,-1,1,4,0.504,5
2,"dotnumber","hard","easy",1.035,-1,1,5,0.245,5
2,"dotnumber","hard","average",0.568,1,1,6,0.144,5
2,"dotnumber","hard","easy",0.718,-1,1,6,0.569,5
2,"dotnumber","hard","hard",0.785,1,1,4,1.021,5
2,"dotnumber","hard","hard",0.834,1,0,4,0.702,5
2,"dotnumber","hard","easy",0.719,1,1,5,0.383,5
2,"dotnumber","hard","hard",0.652,1,1,5,0.321,5
2,"dotnumber","hard","easy",0.651,-1,1,6,0.085,5
2,"dotnumber","hard","average",0.535,1,0,3,1.512,5
2,"dotnumber","hard","hard",0.752,-1,1,5,0.376,5
2,"dotnumber","hard","average",0.719,1,1,5,0.295,5
2,"dotnumber","hard","hard",0.736,1,0,5,0.265,5
2,"dotnumber","hard","hard",0.653,1,0,3,0.512,5
2,"dotnumber","hard","easy",0.586,1,1,4,0.239,5
2,"dotnumber","hard","easy",1.452,-1,1,5,0.278,5
2,"dotnumber","hard","easy",0.635,1,1,6,0.237,5
2,"dotnumber","hard","easy",0.635,-1,1,6,0.277,5
2,"dotnumber","hard","hard",0.719,1,0,5,0.201,5
2,"dotnumber","hard","hard",1.268,1,0,6,0.249,5
2,"dotnumber","hard","easy",0.534,1,1,5,0.245,5
2,"dotnumber","hard","easy",0.535,-1,1,4,0.289,5
2,"dotnumber","hard","hard",0.719,1,0,4,0.42,5
2,"dotnumber","hard","hard",0.751,-1,0,5,0.209,5
2,"dotnumber","hard","average",0.67,1,0,4,0.265,5
2,"dotnumber","hard","easy",0.567,-1,1,5,0.258,5
2,"dotnumber","hard","hard",0.852,1,1,5,0.609,5
2,"dotnumber","hard","average",1.152,1,0,5,0.341,5
2,"dotnumber","hard","easy",0.601,-1,1,5,0.491,5
2,"dotnumber","hard","average",0.602,1,0,5,0.411,5
2,"dotnumber","hard","hard",0.651,-1,1,5,0.427,5
2,"dotnumber","hard","easy",0.77,1,0,5,0.279,5
2,"dotnumber","hard","easy",0.802,1,1,5,0.599,5
2,"dotnumber","hard","average",0.801,1,1,5,0.57,5
2,"dotnumber","hard","hard",0.769,1,0,5,0.282,6
2,"dotnumber","hard","hard",0.669,1,1,3,0.479,6
2,"dotnumber","hard","easy",0.685,-1,1,4,0.267,6
2,"dotnumber","hard","hard",0.685,1,1,3,0.56,6
2,"dotnumber","hard","easy",0.535,1,1,5,0.288,6
2,"dotnumber","hard","average",0.601,1,1,4,0.215,6
2,"dotnumber","hard","hard",0.518,1,0,5,0.245,6
2,"dotnumber","hard","easy",0.651,1,1,4,0.237,6
2,"dotnumber","hard","hard",0.569,1,1,4,0.248,6
2,"dotnumber","hard","easy",0.568,-1,1,5,0.483,6
2,"dotnumber","hard","average",0.518,1,1,4,0.294,6
2,"dotnumber","hard","hard",0.602,1,1,5,0.397,6
2,"dotnumber","hard","average",0.635,1,1,4,0.288,6
2,"dotnumber","hard","hard",0.585,1,0,4,0.248,6
2,"dotnumber","hard","easy",0.734,1,1,4,0.684,6
2,"dotnumber","hard","hard",0.568,1,1,4,0.788,6
2,"dotnumber","hard","average",0.919,1,0,4,0.394,6
2,"dotnumber","hard","average",0.752,1,1,5,0.424,6
2,"dotnumber","hard","easy",0.451,1,1,5,0.288,6
2,"dotnumber","hard","easy",0.567,-1,1,5,0.217,6
2,"dotnumber","hard","easy",0.586,1,0,5,0.276,6
2,"dotnumber","hard","hard",0.452,1,0,6,0.195,6
2,"dotnumber","hard","easy",0.968,-1,1,5,0.288,6
2,"dotnumber","hard","average",0.886,-1,1,5,0.3,6
2,"dotnumber","hard","hard",0.985,-1,0,5,0.275,6
2,"dotnumber","hard","hard",0.818,1,1,4,0.227,6
2,"dotnumber","hard","easy",0.535,-1,1,4,0.256,6
2,"dotnumber","hard","easy",0.802,1,1,4,0.225,6
2,"dotnumber","hard","hard",1.986,1,0,3,0.931,6
2,"dotnumber","hard","hard",0.718,1,0,4,0.22,6
2,"dotnumber","hard","easy",0.518,-1,1,4,0.266,6
2,"dotnumber","hard","hard",0.768,1,1,5,0.603,6
2,"dotnumber","hard","easy",0.501,1,1,6,0.186,6
2,"dotnumber","hard","easy",0.701,-1,1,6,0.45,6
2,"dotnumber","hard","easy",0.651,1,1,6,0.512,6
2,"dotnumber","hard","hard",0.635,1,0,5,0.974,6
2,"dotnumber","hard","average",1.102,-1,1,6,0.213,6
2,"dotnumber","hard","easy",0.534,-1,1,6,0.275,6
2,"dotnumber","hard","average",1.703,-1,1,2,0.366,6
2,"dotnumber","hard","average",0.468,-1,1,5,0.344,6
2,"dotnumber","hard","easy",0.652,-1,1,4,0.14,6
2,"dotnumber","hard","easy",0.585,1,1,4,0.266,6
2,"dotnumber","hard","average",0.685,1,1,5,0.223,6
2,"dotnumber","hard","average",0.552,-1,1,5,0.252,6
2,"dotnumber","hard","average",0.518,1,1,5,0.376,6
2,"dotnumber","hard","easy",0.617,1,0,5,0.284,6
2,"dotnumber","hard","easy",0.502,1,1,5,0.279,6
2,"dotnumber","hard","hard",0.486,1,1,5,0.436,6
2,"dotnumber","hard","average",0.734,1,0,5,0.449,6
2,"dotnumber","hard","average",0.936,-1,1,3,0.324,6
2,"dotnumber","hard","average",0.602,-1,1,3,0.266,6
2,"dotnumber","hard","average",0.652,1,1,4,0.224,6
2,"dotnumber","hard","average",0.902,1,1,5,0.255,6
2,"dotnumber","hard","average",0.718,-1,1,2,0.291,6
2,"dotnumber","hard","average",1.035,1,1,4,0.537,6
2,"dotnumber","hard","average",0.918,1,0,4,0.249,6
2,"dotnumber","hard","hard",0.585,-1,1,3,0.387,6
2,"dotnumber","hard","hard",1.552,1,0,2,0.384,6
2,"dotnumber","hard","hard",1.303,1,1,3,0.247,6
2,"dotnumber","hard","hard",0.653,1,0,4,0.238,6
2,"dotnumber","hard","hard",0.636,1,0,4,0.231,6
2,"dotnumber","hard","average",0.669,1,0,3,0.398,6
2,"dotnumber","hard","hard",0.585,1,1,4,0.226,6
2,"dotnumber","hard","average",0.652,1,1,5,0.298,6
2,"dotnumber","hard","average",0.601,1,1,4,0.226,6
2,"dotnumber","hard","easy",0.618,1,1,3,0.299,6
2,"dotnumber","hard","average",0.802,1,1,3,1.098,6
2,"dotnumber","hard","hard",0.451,1,1,4,0.215,6
2,"dotnumber","hard","hard",0.334,1,0,5,0.269,6
2,"dotnumber","hard","easy",0.852,-1,1,5,0.251,6
2,"dotnumber","hard","easy",0.518,1,1,5,0.279,6
2,"dotnumber","hard","easy",0.702,1,1,5,0.523,6
2,"dotnumber","hard","easy",0.768,-1,1,4,0.369,7
2,"dotnumber","hard","easy",0.435,1,1,5,0.428,7
2,"dotnumber","hard","hard",0.918,1,0,4,0.321,7
2,"dotnumber","hard","easy",0.535,1,1,4,0.25,7
2,"dotnumber","hard","average",0.435,1,1,5,0.234,7
2,"dotnumber","hard","hard",0.502,1,1,5,0.28,7
2,"dotnumber","hard","average",0.652,1,1,5,0.255,7
2,"dotnumber","hard","hard",0.418,1,1,5,0.255,7
2,"dotnumber","hard","easy",0.518,1,1,5,0.235,7
2,"dotnumber","hard","hard",0.484,1,0,5,0.218,7
2,"dotnumber","hard","hard",0.668,-1,1,4,0.434,7
2,"dotnumber","hard","easy",0.435,1,1,4,0.282,7
2,"dotnumber","hard","easy",0.618,-1,1,5,0.369,7
2,"dotnumber","hard","average",0.552,1,1,5,0.263,7
2,"dotnumber","hard","average",0.501,1,0,3,0.309,7
2,"dotnumber","hard","easy",0.568,-1,1,4,0.237,7
2,"dotnumber","hard","average",0.418,1,0,2,0.254,7
2,"dotnumber","hard","easy",0.534,1,1,5,0.218,7
2,"dotnumber","hard","average",1.203,1,0,2,0.268,7
2,"dotnumber","hard","hard",1.168,1,0,4,0.237,7
2,"dotnumber","hard","easy",0.768,-1,1,5,0.24,7
2,"dotnumber","hard","hard",1.219,1,1,4,0.273,7
2,"dotnumber","hard","average",1.118,-1,1,5,0.276,7
2,"dotnumber","hard","easy",1.019,-1,1,2,0.251,7
2,"dotnumber","hard","hard",0.668,1,1,5,0.241,7
2,"dotnumber","hard","easy",0.486,1,1,4,0.224,7
2,"dotnumber","hard","hard",0.502,1,0,5,0.238,7
2,"dotnumber","hard","hard",0.553,1,1,5,0.218,7
2,"dotnumber","hard","easy",0.552,-1,1,5,0.263,7
2,"dotnumber","hard","easy",0.734,1,0,5,0.202,7
2,"dotnumber","hard","easy",0.485,1,1,6,0.362,7
2,"dotnumber","hard","average",1.068,1,1,4,0.252,7
2,"dotnumber","hard","hard",0.685,1,0,4,0.29,7
2,"dotnumber","hard","easy",0.801,-1,1,5,0.321,7
2,"dotnumber","hard","hard",0.602,1,0,5,0.264,7
2,"dotnumber","hard","hard",0.552,1,0,4,0.419,7
2,"dotnumber","hard","average",1.119,1,0,4,0.352,7
2,"dotnumber","hard","average",0.668,1,1,4,0.306,7
2,"dotnumber","hard","average",0.535,1,1,5,0.188,7
2,"dotnumber","hard","easy",0.635,-1,1,4,0.214,7
2,"dotnumber","hard","hard",0.468,1,0,3,0.183,7
2,"dotnumber","hard","average",0.618,-1,1,5,0.274,7
2,"dotnumber","hard","hard",0.535,1,1,4,0.237,7
2,"dotnumber","hard","easy",0.434,1,1,3,0.221,7
2,"dotnumber","hard","average",0.535,1,1,5,0.219,7
2,"dotnumber","hard","easy",0.651,1,0,4,0.211,7
2,"dotnumber","hard","easy",0.484,1,1,4,0.243,7
2,"dotnumber","hard","average",0.936,1,1,5,0.335,7
2,"dotnumber","hard","average",0.518,1,1,5,0.281,7
2,"dotnumber","hard","average",0.518,1,1,5,0.1,7
2,"dotnumber","hard","average",0.568,1,0,4,0.02,7
2,"dotnumber","hard","hard",0.602,1,1,3,0.471,7
2,"dotnumber","hard","hard",0.768,1,0,4,0.241,7
2,"dotnumber","hard","hard",0.702,1,0,4,0.262,7
2,"dotnumber","hard","easy",0.668,1,1,5,0.285,7
2,"dotnumber","hard","easy",0.701,-1,1,5,0.256,7
2,"dotnumber","hard","hard",0.519,1,1,5,0.188,7
2,"dotnumber","hard","average",0.801,1,0,4,0.016,7
2,"dotnumber","hard","hard",0.651,1,1,4,0.209,7
2,"dotnumber","hard","average",0.619,1,0,5,0.171,7
2,"dotnumber","hard","average",0.635,-1,1,5,0.278,7
2,"dotnumber","hard","average",0.518,1,1,5,0.274,7
2,"dotnumber","hard","average",0.769,-1,1,6,0.276,7
2,"dotnumber","hard","hard",0.918,-1,1,5,0.287,7
2,"dotnumber","hard","hard",0.602,-1,0,5,0.407,7
2,"dotnumber","hard","easy",1.452,-1,1,5,0.359,7
2,"dotnumber","hard","average",1.302,1,0,3,0.367,7
2,"dotnumber","hard","hard",1.019,1,1,4,0.274,7
2,"dotnumber","hard","average",0.618,1,1,5,0.298,7
2,"dotnumber","hard","hard",0.752,-1,0,4,0.299,7
2,"dotnumber","hard","easy",0.434,1,1,5,0.393,7
2,"dotnumber","hard","easy",0.501,1,1,5,0.225,7
2,"xotask","easy","average",0.719,-1,1,5,1.149,5
2,"xotask","easy","average",0.668,1,1,5,0.27,5
2,"xotask","easy","easy",0.585,1,1,5,0.214,5
2,"xotask","easy","hard",0.902,-1,0,4,0.42,5
2,"xotask","easy","hard",0.685,-1,1,4,0.226,5
2,"xotask","easy","average",1.486,-1,1,4,0.248,5
2,"xotask","easy","easy",0.918,-1,1,6,0.195,5
2,"xotask","easy","easy",0.569,-1,1,6,0.239,5
2,"xotask","easy","average",0.752,-1,1,5,0.226,5
2,"xotask","easy","average",0.817,1,1,5,0.435,5
2,"xotask","easy","hard",0.969,-1,1,5,0.181,5
2,"xotask","easy","hard",0.618,1,1,4,0.256,5
2,"xotask","easy","average",0.602,1,1,5,0.232,5
2,"xotask","easy","hard",1.236,1,1,5,0.151,5
2,"xotask","easy","average",0.651,1,1,6,0.242,5
2,"xotask","easy","average",0.635,-1,1,4,0.298,5
2,"xotask","easy","easy",0.584,-1,1,6,0.241,5
2,"xotask","easy","easy",0.602,-1,1,6,0.234,5
2,"xotask","easy","average",0.752,-1,0,6,0.109,5
2,"xotask","easy","average",0.485,-1,1,5,0.273,5
2,"xotask","easy","easy",0.602,1,1,6,0.2,5
2,"xotask","easy","hard",0.751,-1,1,5,0.285,5
2,"xotask","easy","average",2.337,-1,0,1,2.941,5
2,"xotask","easy","easy",1.287,-1,0,4,0.283,5
2,"xotask","easy","hard",0.718,-1,0,4,0.238,5
2,"xotask","easy","easy",0.602,-1,1,5,0.295,5
2,"xotask","easy","easy",0.718,1,1,6,0.313,5
2,"xotask","easy","hard",0.969,-1,0,6,0.08,5
2,"xotask","easy","hard",0.619,-1,0,5,0.238,5
2,"xotask","easy","average",0.635,-1,1,5,0.182,5
2,"xotask","easy","average",0.602,1,1,5,0.209,5
2,"xotask","easy","average",0.585,-1,1,5,0.22,5
2,"xotask","easy","easy",0.602,-1,1,5,0.31,5
2,"xotask","easy","easy",0.517,-1,1,6,0.4,5
2,"xotask","easy","average",0.585,1,0,5,0.227,5
2,"xotask","easy","average",0.619,-1,0,5,0.284,5
2,"xotask","easy","average",0.635,-1,1,5,0.258,5
2,"xotask","easy","easy",0.636,-1,1,6,0.265,5
2,"xotask","easy","easy",0.535,-1,1,5,0.276,5
2,"xotask","easy","average",0.601,1,1,5,0.732,5
2,"xotask","easy","hard",0.569,-1,1,6,0.242,5
2,"xotask","easy","hard",0.568,-1,1,5,0.028,5
2,"xotask","easy","hard",0.686,1,1,5,0.218,5
2,"xotask","easy","average",0.618,1,1,5,0.291,5
2,"xotask","easy","hard",0.669,1,0,5,0.168,5
2,"xotask","easy","easy",0.634,-1,0,5,0.21,5
2,"xotask","easy","easy",0.518,-1,1,6,0.208,5
2,"xotask","easy","easy",0.784,-1,1,6,0.131,5
2,"xotask","easy","easy",0.985,1,1,5,0.129,5
2,"xotask","easy","easy",0.551,-1,1,5,0.256,5
2,"xotask","easy","hard",0.768,1,1,5,0.13,5
2,"xotask","easy","average",1.17,1,1,5,0.136,5
2,"xotask","easy","hard",0.785,1,0,5,0.318,5
2,"xotask","easy","hard",0.852,1,1,5,0.361,5
2,"xotask","easy","hard",1.669,1,1,3,0.29,5
